Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Add Parameter,eval_step,eval_step,texar/models/tsf/classifier.py/Classifier,99.0,119.0,['The parameters [ gamma ] are added to the method eval_step from the module texar/models/tsf/classifier.py in class Classifier'],e1dba7bcd77899f2477b5fe37b247320d628cd73,,,,,,,
Add Parameter,train_step,train_step,texar/models/tsf/classifier.py/Classifier,87.0,106.0,['The parameters [ gamma ] are added to the method train_step from the module texar/models/tsf/classifier.py in class Classifier'],e1dba7bcd77899f2477b5fe37b247320d628cd73,,,,,,,
Add Parameter,__init__,__init__,txtgen/modules/connectors/connector_base.py/ConnectorBase,34.0,19.0,['The parameters [ decoder_state_size ] are added to the method __init__ from the module txtgen/modules/connectors/connector_base.py in class ConnectorBase'],e217947a9e34adc009913fe9f1a8d94e9fbab80d,,,,,,,
Inline Method,_build,connect,txtgen/modules/connectors/connector_base.py/ConnectorBase,,, The method connect from the module txtgen/modules/connectors/connector_base.py in class ConnectorBase is inlined into method _build from the module txtgen/modules/connectors/connector_base.py in class ConnectorBase ,e217947a9e34adc009913fe9f1a8d94e9fbab80d,"(37,33)",40.0,[37.0],,,,
Add Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ForwardConnector,20.0,61.0,['The parameters [ decoder_state_size ] are added to the method __init__ from the module txtgen/modules/connectors/connectors.py in class ForwardConnector'],e217947a9e34adc009913fe9f1a8d94e9fbab80d,,,,,,,
Add Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoder_base.py/RNNDecoderBase,31.0,31.0,['The parameters [ output_layer ] are added to the method __init__ from the module txtgen/modules/decoders/rnn_decoder_base.py in class RNNDecoderBase'],e4d934bf3c19873071700043d7a4c262b4fb89b9,,,,,,,
Add Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoders.py/BasicRNNDecoder,108.0,110.0,['The parameters [ output_layer ] are added to the method __init__ from the module txtgen/modules/decoders/rnn_decoders.py in class BasicRNNDecoder'],e4d934bf3c19873071700043d7a4c262b4fb89b9,,,,,,,
Remove Parameter,__init__,__init__,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,49.0,52.0,['The parameters [ embedding ] of the method __init__ from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder is/are removed'],e78c6992d8283e83e42b06193877b7025177ff55,,,,,,,
Change/Rename Parameter,_build,_build,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,117.0,143.0,['The parameters [ enc ] of the method _build from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder are changed/renamed to [inputs]'],e78c6992d8283e83e42b06193877b7025177ff55,,,,,,,
Change/Rename Parameter,_build,_build,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,226.0,232.0,['The parameters [ inputs_length start_token ] of the method _build from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [start_tokens max_decoding_length]'],e7f5af1e34e07a3e9f3ef886827beac62507d4f9,,,,,,,
Rename Method,_infer_sampling,_infer_decoding,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,479.0,519.0,['The method _infer_sampling from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _infer_decoding'],e7f5af1e34e07a3e9f3ef886827beac62507d4f9,,,,,,,
Rename Method,is_not_finished,_not_finished,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,526.0,576.0,['The method is_not_finished from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _not_finished'],e7f5af1e34e07a3e9f3ef886827beac62507d4f9,,,,,,,
Rename Method,outputs_to_logits,_outputs_to_logits,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,428.0,487.0,['The method outputs_to_logits from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder is renamed to _outputs_to_logits'],e7f5af1e34e07a3e9f3ef886827beac62507d4f9,,,,,,,
Add Parameter,get_train_op,get_train_op,texar/core/optimization.py,404.0,404.0,['The parameters [ optimizer ] are added to the method get_train_op from the module texar/core/optimization.py'],ea0e73d5531f1481848df657ccfcc8d98757ff20,,,,,,,
Add Parameter,_embed_fn,_embed_fn,texar/modules/memory/memory_network.py/MemNetBase,257.0,257.0,['The parameters [ mode ] are added to the method _embed_fn from the module texar/modules/memory/memory_network.py in class MemNetBase'],ea6058d72f9eda3e79a1627b63b0ed6148fffbeb,,,,,,,
Add Parameter,_build,_build,texar/modules/memory/memory_network.py/MemNetRNNLike,486.0,487.0,['The parameters [ mode ] are added to the method _build from the module texar/modules/memory/memory_network.py in class MemNetRNNLike'],ea6058d72f9eda3e79a1627b63b0ed6148fffbeb,,,,,,,
Add Parameter,_build,_build,texar/modules/encoders/rnn_encoders.py/UnidirectionalRNNEncoder,283.0,286.0,['The parameters [ return_cell_output ] are added to the method _build from the module texar/modules/encoders/rnn_encoders.py in class UnidirectionalRNNEncoder'],ebec93d0b005e2bbb51892a52604b70537d01a2d,,,,,,,
Remove Parameter,multihead_attention,multihead_attention,texar/core/layers.py,1161.0,1161.0,['The parameters [ causality ] of the method multihead_attention from the module texar/core/layers.py is/are removed'],ebee675526e5e5fc75243108e0c8558a183f09a5,,,,,,,
Add Parameter,_build,_build,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,123.0,123.0,['The parameters [ encoder_padding ] are added to the method _build from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder'],ebee675526e5e5fc75243108e0c8558a183f09a5,,,,,,,
Add Parameter,_symbols_to_logits_fn,_symbols_to_logits_fn,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,87.0,84.0,['The parameters [ max_length ] are added to the method _symbols_to_logits_fn from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],ec7aa4ab24859ee65baa185eaf0d168703af36e5,,,,,,,
Change/Rename Parameter,beam_decode,beam_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,358.0,356.0,['The parameters [ maximum_iterations ] of the method beam_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [decode_length]'],ec7aa4ab24859ee65baa185eaf0d168703af36e5,,,,,,,
Change/Rename Parameter,greedy_decode,greedy_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,295.0,296.0,['The parameters [ maximum_iterations ] of the method greedy_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [decode_length]'],ec7aa4ab24859ee65baa185eaf0d168703af36e5,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoder_base.py/RNNDecoderBase,52.0,48.0,['The parameters [ embedding_trainable ] of the method __init__ from the module txtgen/modules/decoders/rnn_decoder_base.py in class RNNDecoderBase is/are removed'],edcb42e678e63cd4ef9be891f3e61a9fb3370147,,,,,,,
Change/Rename Parameter,_make_other_transformations,_make_other_transformations,texar/data/data/mono_text_data.py/MonoTextData,104.0,104.0,['The parameters [ text_data ] of the method _make_other_transformations from the module texar/data/data/mono_text_data.py in class MonoTextData are changed/renamed to [data_spec]'],ee251c969a5f0751f2abf76007bebebb95872a3d,,,,,,,
Add Parameter,_process_dataset,_process_dataset,texar/data/data/mono_text_data.py/MonoTextData,146.0,146.0,['The parameters [ self ] are added to the method _process_dataset from the module texar/data/data/mono_text_data.py in class MonoTextData'],ee251c969a5f0751f2abf76007bebebb95872a3d,,,,,,,
Add Parameter,_process_dataset,_process_dataset,texar/data/data/multi_aligned_data.py/MultiAlignedTextData,221.0,221.0,['The parameters [ self ] are added to the method _process_dataset from the module texar/data/data/multi_aligned_data.py in class MultiAlignedTextData'],ee251c969a5f0751f2abf76007bebebb95872a3d,,,,,,,
Add Parameter,_process_dataset,_process_dataset,texar/data/data/paired_text_data.py/PairedTextData,191.0,189.0,['The parameters [ self ] are added to the method _process_dataset from the module texar/data/data/paired_text_data.py in class PairedTextData'],ee251c969a5f0751f2abf76007bebebb95872a3d,,,,,,,
Rename Class,MultiSentenceTextDataDecoder,VarUttTextDataDecoder,texar/data/data_decoders.py,,, class MultiSentenceTextDataDecoder was renamed to class VarUttTextDataDecoder ,ee251c969a5f0751f2abf76007bebebb95872a3d,,,,,,,
Add Parameter,__init__,__init__,texar/agents/nature_dqn_agent.py/NatureDQNAgent,22.0,23.0,['The parameters [ qnet replay_memory ] are added to the method __init__ from the module texar/agents/nature_dqn_agent.py in class NatureDQNAgent'],ee520054f436ae9b38ce359da397ffc4a0de829a,,,,,,,
Change/Rename Parameter,_build_output_layer,_build_output_layer,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,346.0,369.0,['The parameters [ num_units ] of the method _build_output_layer from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder are changed/renamed to [dim]'],efe5155ad7184f04510a5cc53b6327993ce77cd4,,,,,,,
Add Parameter,_greedy_decode,_greedy_decode,texar/modules/decoders/transformer_decoders.py/TransformerDecoder,405.0,428.0,['The parameters [ decoding_strategy ] are added to the method _greedy_decode from the module texar/modules/decoders/transformer_decoders.py in class TransformerDecoder'],efe5155ad7184f04510a5cc53b6327993ce77cd4,,,,,,,
Change/Rename Parameter,_build,_build,texar/modules/embedders/position_embedders.py/SinusoidsPositionEmbedder,270.0,270.0,['The parameters [ length channels ] of the method _build from the module texar/modules/embedders/position_embedders.py in class SinusoidsPositionEmbedder are changed/renamed to [position_size dim]'],efe5155ad7184f04510a5cc53b6327993ce77cd4,,,,,,,
Change/Rename Parameter,_build,_build,texar/modules/encoders/transformer_encoders.py/TransformerEncoder,143.0,163.0,['The parameters [ inputs_padding ] of the method _build from the module texar/modules/encoders/transformer_encoders.py in class TransformerEncoder are changed/renamed to [sequence_length]'],efe5155ad7184f04510a5cc53b6327993ce77cd4,,,,,,,
Add Parameter,adv_loss,adv_loss,texar/models/tsf/ops.py,308.0,140.0,['The parameters [ real_len fake_len ] are added to the method adv_loss from the module texar/models/tsf/ops.py'],f073f90e639afa1ee2141dbed5d76e26ed31d5de,,,,,,,
Add Parameter,_build,_build,texar/modules/encoders/conv1d_discriminator.py/CNN,54.0,54.0,['The parameters [ seq_len ] are added to the method _build from the module texar/modules/encoders/conv1d_discriminator.py in class CNN'],f073f90e639afa1ee2141dbed5d76e26ed31d5de,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoders.py/BasicRNNDecoder,23.0,24.0,['The parameters [ embedding_trainable ] of the method __init__ from the module txtgen/modules/decoders/rnn_decoders.py in class BasicRNNDecoder is/are removed'],f50baed6c1fd2d22a849f909241223053ad396eb,,,,,,,
Extract Method,_get_pg_loss,_get_entropy,texar/agents/seq_pg_agent.py/SeqPGAgent,,, The method _get_entropy from the module texar/agents/seq_pg_agent.py in class SeqPGAgent is extracted from method _get_pg_loss from the module texar/agents/seq_pg_agent.py in class SeqPGAgent ,f55217e5fee88bc38e58e62e886f79e561c4d069,"(67,68)",88.0,[69.0],,,,
Change/Rename Parameter,l2_loss,l2_loss,txtgen/losses/dqn_losses.py,4.0,4.0,['The parameters [ q_value ] of the method l2_loss from the module txtgen/losses/dqn_losses.py are changed/renamed to [qvalue]'],f5a2b259b26bc173bf854cf5c8f306a1c21f15fe,,,,,,,
Rename Class,ForwardENNEncoderTest,ForwardRNNEncoderTest,txtgen/modules/encoders/rnn_encoders_test.py,,, class ForwardENNEncoderTest was renamed to class ForwardRNNEncoderTest ,f5d64ec05d2d2d673cce9166f4e3ae66604ad30b,,,,,,,
Remove Parameter,get_action,get_action,texar/agents/agent_base.py/AgentBase,68.0,69.0,['The parameters [ mode ] of the method get_action from the module texar/agents/agent_base.py in class AgentBase is/are removed'],f8511946b67c6b5b79807ee90fbd0cae3584491d,,,,,,,
Add Parameter,observe,observe,texar/agents/agent_base.py/AgentBase,58.0,58.0,['The parameters [ feed_dict ] are added to the method observe from the module texar/agents/agent_base.py in class AgentBase'],f8511946b67c6b5b79807ee90fbd0cae3584491d,,,,,,,
Add Parameter,__init__,__init__,texar/agents/pg_agent.py/PGAgent,22.0,25.0,['The parameters [ policy_kwargs policy_mode learning_rate ] are added to the method __init__ from the module texar/agents/pg_agent.py in class PGAgent'],f8511946b67c6b5b79807ee90fbd0cae3584491d,,,,,,,
Remove Parameter,_get_action,_get_action,texar/agents/pg_agent.py/PGAgent,92.0,112.0,['The parameters [ mode ] of the method _get_action from the module texar/agents/pg_agent.py in class PGAgent is/are removed'],f8511946b67c6b5b79807ee90fbd0cae3584491d,,,,,,,
Remove Parameter,_append_output_layer,_append_output_layer,texar/modules/policies/policy_nets.py/CategoricalPolicyNet,122.0,117.0,['The parameters [ action_space ] of the method _append_output_layer from the module texar/modules/policies/policy_nets.py in class CategoricalPolicyNet is/are removed'],f8511946b67c6b5b79807ee90fbd0cae3584491d,,,,,,,
Extract Method,test_decode_train,_test_outputs,texar/modules/decoders/rnn_decoders_test.py/BasicRNNDecoderTest,,, The method _test_outputs from the module texar/modules/decoders/rnn_decoders_test.py in class BasicRNNDecoderTest is extracted from method test_decode_train from the module texar/modules/decoders/rnn_decoders_test.py in class BasicRNNDecoderTest ,f86ceee1b4a5cfa7ddc728eabcffc6327e853af3,"(39,66)",40.0,"[56.0, 58.0, 59.0, 60.0, 62.0, 65.0, 66.0, 69.0, 71.0, 73.0]",,,,
Add Parameter,__init__,__init__,texar/models/seq2seq/basic_seq2seq.py/BasicSeq2seq,25.0,25.0,['The parameters [ data_hparams ] are added to the method __init__ from the module texar/models/seq2seq/basic_seq2seq.py in class BasicSeq2seq'],f9bcfc0c35aecbe611f7b1e46f768cd3b157a879,,,,,,,
Remove Parameter,__init__,__init__,texar/run/executor.py/Executor,49.0,46.0,['The parameters [ train_steps eval_steps ] of the method __init__ from the module texar/run/executor.py in class Executor is/are removed'],f9bcfc0c35aecbe611f7b1e46f768cd3b157a879,,,,,,,
Add Parameter,_get_train_spec,_get_train_spec,texar/run/executor.py/Executor,72.0,68.0,['The parameters [ max_steps ] are added to the method _get_train_spec from the module texar/run/executor.py in class Executor'],f9bcfc0c35aecbe611f7b1e46f768cd3b157a879,,,,,,,
Rename Class,SimpleConvEncoder,SimpleConv1DEncoder,texar/modules/encoders/conv_encoders.py,,, class SimpleConvEncoder was renamed to class SimpleConv1DEncoder ,fa583fccd081e2e596dc1d04ba9adbf9670385f4,,,,,,,
Change/Rename Parameter,_build,_build,txtgen/modules/connectors/connectors.py/MLPTransformConnector,106.0,148.0,['The parameters [ encoder_result ] of the method _build from the module txtgen/modules/connectors/connectors.py in class MLPTransformConnector are changed/renamed to [inputs]'],fae63f0cd82ccb45efb47bf4af09830e44e29920,,,,,,,
Rename Method,length_tensor_name,length_name,texar/data/data/mono_text_data.py/MonoTextData,203.0,220.0,['The method length_tensor_name from the module texar/data/data/mono_text_data.py in class MonoTextData is renamed to length_name'],fb7b2f8211510c71dc9de1c48d842254c06a075d,,,,,,,
Rename Method,text_id_tensor_name,text_id_name,texar/data/data/mono_text_data.py/MonoTextData,209.0,226.0,['The method text_id_tensor_name from the module texar/data/data/mono_text_data.py in class MonoTextData is renamed to text_id_name'],fb7b2f8211510c71dc9de1c48d842254c06a075d,,,,,,,
Rename Method,text_tensor_name,text_name,texar/data/data/mono_text_data.py/MonoTextData,197.0,214.0,['The method text_tensor_name from the module texar/data/data/mono_text_data.py in class MonoTextData is renamed to text_name'],fb7b2f8211510c71dc9de1c48d842254c06a075d,,,,,,,
Extract Method,_process_dataset,_make_other_transformations,texar/data/data/mono_text_data.py/MonoTextData,,, The method _make_other_transformations from the module texar/data/data/mono_text_data.py in class MonoTextData is extracted from method _process_dataset from the module texar/data/data/mono_text_data.py in class MonoTextData ,fb7b2f8211510c71dc9de1c48d842254c06a075d,"(103,124)",103.0,"[117.0, 119.0, 120.0, 121.0]",,,,
Add Parameter,create_vocabs,create_vocabs,examples/sequence_tagging/conll_reader.py,39.0,39.0,['The parameters [ dev_path test_path glove_dict ] are added to the method create_vocabs from the module examples/sequence_tagging/conll_reader.py'],fc5f506de06ca0aa09c63095df7574c18d636cac,,,,,,,
Rename Method,_test_epochs_ppl,_test_epoch_ppl,examples/hierarchical_dialog/hred.py,147.0,174.0,['The method _test_epochs_ppl from the module examples/hierarchical_dialog/hred.py is renamed to _test_epoch_ppl'],fd53f0fb7ae9d489f71b3a3c16b092fbdded8529,,,,,,,
Rename Method,_train_epochs,_train_epoch,examples/hierarchical_dialog/hred.py,129.0,156.0,['The method _train_epochs from the module examples/hierarchical_dialog/hred.py is renamed to _train_epoch'],fd53f0fb7ae9d489f71b3a3c16b092fbdded8529,,,,,,,
Remove Parameter,__init__,__init__,txtgen/data/database.py/DataBaseBase,53.0,56.0,['The parameters [ name ] of the method __init__ from the module txtgen/data/database.py in class DataBaseBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/data/database.py/MonoTextDataBase,119.0,127.0,['The parameters [ name ] of the method __init__ from the module txtgen/data/database.py in class MonoTextDataBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/connectors/connector_base.py/ConnectorBase,26.0,25.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/connectors/connector_base.py in class ConnectorBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ConstantConnector,69.0,68.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class ConstantConnector is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/ForwardConnector,126.0,126.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class ForwardConnector is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/MLPTransformConnector,176.0,181.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class MLPTransformConnector is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/connectors/connectors.py/StochasticConnector,229.0,239.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/connectors/connectors.py in class StochasticConnector is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoder_base.py/RNNDecoderBase,53.0,52.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/decoders/rnn_decoder_base.py in class RNNDecoderBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoders.py/BasicRNNDecoder,23.0,23.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/decoders/rnn_decoders.py in class BasicRNNDecoder is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/encoders/encoder_base.py/EncoderBase,17.0,17.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/encoders/encoder_base.py in class EncoderBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/encoders/rnn_encoders.py/RNNEncoderBase,51.0,50.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/encoders/rnn_encoders.py in class RNNEncoderBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/encoders/rnn_encoders.py/ForwardRNNEncoder,156.0,154.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/encoders/rnn_encoders.py in class ForwardRNNEncoder is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/encoders/rnn_encoders.py/HierarchicalForwardRNNEncoder,218.0,227.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/encoders/rnn_encoders.py in class HierarchicalForwardRNNEncoder is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Remove Parameter,__init__,__init__,txtgen/modules/module_base.py/ModuleBase,27.0,26.0,['The parameters [ name ] of the method __init__ from the module txtgen/modules/module_base.py in class ModuleBase is/are removed'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Rename Method,module_name,name,txtgen/modules/module_base.py/ModuleBase,105.0,105.0,['The method module_name from the module txtgen/modules/module_base.py in class ModuleBase is renamed to name'],fe3c56d1843822425f9b387966f1f660a1d16714,,,,,,,
Rename Method,my_embedding_fn,_embedding_fn,examples/transformer/transformer_main.py,162.0,160.0,['The method my_embedding_fn from the module examples/transformer/transformer_main.py is renamed to _embedding_fn'],fede18062c02341281c3196034282530e9d11cc8,,,,,,,
Add Parameter,create_vocabs,create_vocabs,examples/sequence_tagging/conll_reader.py,39.0,39.0,['The parameters [ min_occur ] are added to the method create_vocabs from the module examples/sequence_tagging/conll_reader.py'],ff0f55dae8cc957ded0eac9680600437fa84714a,,,,,,,
Push Down Method,default_hparams,default_hparams,,,, method default_hparams from the module txtgen/modules/encoders/encoder_base.py in class EncoderBase was moved to class ForwardRNNEncoder of module txtgen/modules/encoders/rnn_encoders.py ,ff81731754a7197f19eefa1ab80bc1fd27592ab5,,,,txtgen/modules/encoders/encoder_base.py/EncoderBase,txtgen/modules/encoders/rnn_encoders.py/ForwardRNNEncoder,34.0,61.0
Add Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoder_base.py/RNNDecoderBase,22.0,22.0,['The parameters [ cell ] are added to the method __init__ from the module txtgen/modules/decoders/rnn_decoder_base.py in class RNNDecoderBase'],ffd5a3aa80a3fbe449b1a54a8fb5c91be79aa952,,,,,,,
Add Parameter,__init__,__init__,txtgen/modules/decoders/rnn_decoders.py/BasicRNNDecoder,20.0,20.0,['The parameters [ cell ] are added to the method __init__ from the module txtgen/modules/decoders/rnn_decoders.py in class BasicRNNDecoder'],ffd5a3aa80a3fbe449b1a54a8fb5c91be79aa952,,,,,,,
Add Parameter,__init__,__init__,txtgen/modules/encoders/rnn_encoders.py/ForwardRNNEncoder,20.0,20.0,['The parameters [ cell ] are added to the method __init__ from the module txtgen/modules/encoders/rnn_encoders.py in class ForwardRNNEncoder'],ffd5a3aa80a3fbe449b1a54a8fb5c91be79aa952,,,,,,,
Add Parameter,__init__,__init__,txtgen/data/vocabulary.py/Vocab,51.0,55.0,['The parameters [ padding_token ] are added to the method __init__ from the module txtgen/data/vocabulary.py in class Vocab'],ffe1bfb91edce333b443dc17acef2d52b0d2d0b9,,,,,,,
