Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Move Method,raw,raw,,,, method raw from the module nltk/corpus/reader/ppattach.py in class PPAttachmentCorpusReader was moved to class WordListCorpusReader of module nltk/corpus/reader/wordlist.py ,cc344440f6e04fca7f472bad06dcad2eb1247d30,nltk/corpus/reader/ppattach.py/PPAttachmentCorpusReader,nltk/corpus/reader/wordlist.py/WordListCorpusReader,76.0,22.0,,,
Move Method,raw,raw,,,, method raw from the module nltk/corpus/reader/propbank.py in class PropbankCorpusReader was moved to class WordListCorpusReader of module nltk/corpus/reader/wordlist.py ,cc344440f6e04fca7f472bad06dcad2eb1247d30,nltk/corpus/reader/propbank.py/PropbankCorpusReader,nltk/corpus/reader/wordlist.py/WordListCorpusReader,59.0,22.0,,,
Move Method,raw,raw,,,, method raw from the module nltk/corpus/reader/string_category.py in class StringCategoryCorpusReader was moved to class WordListCorpusReader of module nltk/corpus/reader/wordlist.py ,cc344440f6e04fca7f472bad06dcad2eb1247d30,nltk/corpus/reader/string_category.py/StringCategoryCorpusReader,nltk/corpus/reader/wordlist.py/WordListCorpusReader,46.0,22.0,,,
Move Method,raw,raw,,,, method raw from the module nltk/corpus/reader/tagged.py in class TaggedCorpusReader was moved to class WordListCorpusReader of module nltk/corpus/reader/wordlist.py ,cc344440f6e04fca7f472bad06dcad2eb1247d30,nltk/corpus/reader/tagged.py/TaggedCorpusReader,nltk/corpus/reader/wordlist.py/WordListCorpusReader,58.0,22.0,,,
Move Method,raw,raw,,,, method raw from the module nltk/corpus/reader/toolbox.py in class ToolboxCorpusReader was moved to class WordListCorpusReader of module nltk/corpus/reader/wordlist.py ,cc344440f6e04fca7f472bad06dcad2eb1247d30,nltk/corpus/reader/toolbox.py/ToolboxCorpusReader,nltk/corpus/reader/wordlist.py/WordListCorpusReader,58.0,22.0,,,
Rename Method,check_context,_check_context,nltk/model/api.py/BaseNgramModel,32.0,44.0,['The method check_context from the module nltk/model/api.py in class BaseNgramModel is renamed to _check_context'],ccba05366180c2bc556f3d18964536f6c14b5227,,,,,,,
Change/Rename Parameter,__init__,__init__,nltk/model/counter.py/NgramCounter,61.0,61.0,['The parameters [ unknown_cutoff unknown_label ] of the method __init__ from the module nltk/model/counter.py in class NgramCounter are changed/renamed to [unk_cutoff unk_label]'],cd87dc4436c890ec95cdeffa9d08feacc77162f2,,,,,,,
Extract Method,__init__,build_vocab,nltk/model/counter.py/NgramCounter,,, The method build_vocab from the module nltk/model/counter.py in class NgramCounter is extracted from method __init__ from the module nltk/model/counter.py in class NgramCounter ,cd87dc4436c890ec95cdeffa9d08feacc77162f2,,,,,"(61,61)",87.0,[77.0]
Extract Method,__init__,train_counts,nltk/model/counter.py/NgramCounter,,, The method train_counts from the module nltk/model/counter.py in class NgramCounter is extracted from method __init__ from the module nltk/model/counter.py in class NgramCounter ,cd87dc4436c890ec95cdeffa9d08feacc77162f2,,,,,"(61,61)",90.0,"[81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 88.0, 89.0]"
Add Parameter,find_file_iter,find_file_iter,nltk/internals.py,413.0,414.0,['The parameters [ finding_dir ] are added to the method find_file_iter from the module nltk/internals.py'],ce3c25d02621fd1c28c2f11983e794b98bdccc5e,,,,,,,
Move Method,find_jars_within_path,find_jars_within_path,,,, method find_jars_within_path from the module nltk/parse/malt.py was moved to module nltk/internals.py ,ce3c25d02621fd1c28c2f11983e794b98bdccc5e,nltk/parse/malt.py,nltk/internals.py,28.0,678.0,,,
Rename Method,gamma,_gamma,nltk/lm/smoothing.py/WittenBell,36.0,31.0,['The method gamma from the module nltk/lm/smoothing.py in class WittenBell is renamed to _gamma'],ce74e449dc9526e19596b1c4a9c510bbb35812cc,,,,,,,
Inline Method,alpha_gamma,alpha,nltk/lm/smoothing.py/WittenBell,,, The method alpha from the module nltk/lm/smoothing.py in class WittenBell is inlined into method alpha_gamma from the module nltk/lm/smoothing.py in class WittenBell ,ce74e449dc9526e19596b1c4a9c510bbb35812cc,,,,,"(26,26)",33.0,[27.0]
Inline Method,alpha_gamma,alpha,nltk/lm/smoothing.py/KneserNey,,, The method alpha from the module nltk/lm/smoothing.py in class KneserNey is inlined into method alpha_gamma from the module nltk/lm/smoothing.py in class KneserNey ,ce74e449dc9526e19596b1c4a9c510bbb35812cc,,,,,"(51,49)",55.0,[52.0]
Add Parameter,filter,filter,nltk/twitter/twitterclient.py/Streamer,91.0,97.0,['The parameters [ follow ] are added to the method filter from the module nltk/twitter/twitterclient.py in class Streamer'],ceb766b264389631ad1144e246c12561bd73e241,,,,,,,
Change/Rename Parameter,_validate_creds_file,_validate_creds_file,nltk/twitter/util.py,245.0,249.0,['The parameters [ fn ] of the method _validate_creds_file from the module nltk/twitter/util.py are changed/renamed to [fname]'],d0bd76b831003511f527f87facd962fff4d1aa65,,,,,,,
Change/Rename Parameter,scalar_inc_dec,scalar_inc_dec,nltk/sentiment/vader.py,198.0,280.0,['The parameters [ isCap_diff ] of the method scalar_inc_dec from the module nltk/sentiment/vader.py are changed/renamed to [is_cap_diff]'],d0fae140522c6d47950f54885791baef158228be,,,,,,,
Extract Method,score_valence,_sift_sentiment_scores,nltk/sentiment/vader.py/SentimentIntensityAnalyzer,,, The method _sift_sentiment_scores from the module nltk/sentiment/vader.py in class SentimentIntensityAnalyzer is extracted from method score_valence from the module nltk/sentiment/vader.py in class SentimentIntensityAnalyzer ,d13da69a9cc16bf785b61e36e6e962ba6c4d7b81,,,,,"(522,567)",552.0,"[555.0, 556.0, 557.0, 558.0, 559.0, 560.0, 561.0, 562.0, 563.0, 564.0]"
Remove Parameter,__init__,__init__,nltk/misc/twitterclient.py/TweetHandler,78.0,82.0,['The parameters [ client ] of the method __init__ from the module nltk/misc/twitterclient.py in class TweetHandler is/are removed'],d22025eccd61b5d1785a191e0922b6d404357d6e,,,,,,,
Add Parameter,__init__,__init__,nltk/parse/dependencygraph.py/DependencyGraph,33.0,34.0,['The parameters [ cell_extractor ] are added to the method __init__ from the module nltk/parse/dependencygraph.py in class DependencyGraph'],d4f5aad5d94cc5aaa434b355387136a72dc4c4df,,,,,,,
Add Parameter,_normalize,_normalize,nltk/parse/dependencygraph.py/DependencyGraph,129.0,131.0,['The parameters [ cls ] are added to the method _normalize from the module nltk/parse/dependencygraph.py in class DependencyGraph'],d4f5aad5d94cc5aaa434b355387136a72dc4c4df,,,,,,,
Add Parameter,_parse,_parse,nltk/parse/dependencygraph.py/DependencyGraph,159.0,160.0,['The parameters [ cell_extractor ] are added to the method _parse from the module nltk/parse/dependencygraph.py in class DependencyGraph'],d4f5aad5d94cc5aaa434b355387136a72dc4c4df,,,,,,,
Rename Method,__concordance__,_concordance_tuple_list,nltk/text.py/ConcordanceIndex,174.0,174.0,['The method __concordance__ from the module nltk/text.py in class ConcordanceIndex is renamed to _concordance_tuple_list'],d542107845c8b85eac3bd7a12679c40ca9653dbd,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/dependency.py/DependencyCorpusView,60.0,68.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/dependency.py in class DependencyCorpusView'],d55787a1891593d8bdc4fa7025d7e7f880613ec9,,,,,,,
Rename Method,mk_pairs,_tree2semi_rel,nltk/sem/relextract.py,115.0,115.0,['The method mk_pairs from the module nltk/sem/relextract.py is renamed to _tree2semi_rel'],d566f23c6341c2c9263ac0da7d778a38100b0a64,,,,,,,
Rename Method,show_clause,clause,nltk/sem/relextract.py,245.0,247.0,['The method show_clause from the module nltk/sem/relextract.py is renamed to clause'],d566f23c6341c2c9263ac0da7d778a38100b0a64,,,,,,,
Rename Method,show_raw_rtuple,rtuple,nltk/sem/relextract.py,228.0,230.0,['The method show_raw_rtuple from the module nltk/sem/relextract.py is renamed to rtuple'],d566f23c6341c2c9263ac0da7d778a38100b0a64,,,,,,,
Rename Method,mk_reldicts,semi_rel2reldict,nltk/sem/relextract.py,144.0,144.0,['The method mk_reldicts from the module nltk/sem/relextract.py is renamed to semi_rel2reldict'],d566f23c6341c2c9263ac0da7d778a38100b0a64,,,,,,,
Extract Method,sentiment,sentiment_valence,nltk/sentiment/vader.py/SentimentIntensityDetector,,, The method sentiment_valence from the module nltk/sentiment/vader.py in class SentimentIntensityDetector is extracted from method sentiment from the module nltk/sentiment/vader.py in class SentimentIntensityDetector ,d589a839078a50bcd2fa090489b932a14843b333,,,,,"(383,383)",408.0,"[401.0, 403.0, 407.0, 408.0, 409.0, 411.0, 415.0, 416.0, 417.0, 418.0, 419.0, 420.0, 421.0, 422.0, 423.0, 424.0, 427.0, 430.0, 432.0, 434.0, 435.0, 436.0, 437.0, 438.0, 440.0, 443.0, 445.0, 456.0, 458.0, 461.0, 463.0, 466.0, 467.0, 468.0, 469.0, 470.0, 471.0, 472.0, 473.0, 474.0, 475.0, 476.0, 477.0, 478.0, 479.0, 480.0, 481.0, 482.0, 483.0, 484.0, 487.0, 488.0, 491.0, 493.0, 495.0, 498.0]"
Add Parameter,find,find,nltk/data.py,401.0,416.0,['The parameters [ paths ] are added to the method find from the module nltk/data.py'],d5b9c4fcf86d889a61364dab601458ea2b07f089,,,,,,,
Rename Method,languageids,langs,nltk/corpus/reader/wordnet.py/WordNetCorpusReader,1079.0,1081.0,['The method languageids from the module nltk/corpus/reader/wordnet.py in class WordNetCorpusReader is renamed to langs'],d6b41500bb5f50b60186d0d3496161dd2a622fc0,,,,,,,
Add Parameter,abspaths,abspaths,nltk/corpus/reader/api.py/CorpusReader,73.0,114.0,['The parameters [ include_encoding ] are added to the method abspaths from the module nltk/corpus/reader/api.py in class CorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/chunked.py/ChunkedCorpusReader,33.0,33.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/chunked.py in class ChunkedCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/chunked.py/ChunkedCorpusView,155.0,156.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/chunked.py in class ChunkedCorpusView'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/conll.py/ConllChunkCorpusReader,20.0,20.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/conll.py in class ConllChunkCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/conll.py/ConllChunkCorpusView,82.0,88.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/conll.py in class ConllChunkCorpusView'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/gutenberg.py/CorpusView,16.0,16.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/gutenberg.py in class CorpusView'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/indian.py/IndianCorpusView,68.0,72.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/indian.py in class IndianCorpusView'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/plaintext.py/PlaintextCorpusReader,36.0,37.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/plaintext.py in class PlaintextCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/propbank.py/PropbankCorpusReader,27.0,27.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/propbank.py in class PropbankCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/string_category.py/StringCategoryCorpusReader,27.0,30.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/string_category.py in class StringCategoryCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/tagged.py/TaggedCorpusReader,35.0,35.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/tagged.py in class TaggedCorpusReader'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Add Parameter,__init__,__init__,nltk/corpus/reader/tagged.py/TaggedCorpusView,218.0,225.0,['The parameters [ encoding ] are added to the method __init__ from the module nltk/corpus/reader/tagged.py in class TaggedCorpusView'],d6ec0dc82ff47a3ef75a87d1e12cb97a6584e9c4,,,,,,,
Extract Method,prob_t_a_given_s,model4_prob_t_a_given_s,nltk/align/ibm4.py/IBMModel4,,, The method model4_prob_t_a_given_s from the module nltk/align/ibm4.py in class IBMModel4 is extracted from method prob_t_a_given_s from the module nltk/align/ibm4.py in class IBMModel4 ,d6f8f69ca79e3b2ea9d748fb2a6d5e66e16ab01f,,,,,"(296,313)",320.0,"[301.0, 302.0, 304.0, 306.0, 307.0, 308.0, 309.0, 310.0, 311.0, 312.0, 313.0, 316.0, 317.0, 318.0, 320.0, 322.0, 323.0, 324.0, 325.0, 327.0, 329.0, 331.0, 332.0, 333.0, 334.0, 335.0, 337.0, 340.0, 342.0, 343.0, 345.0, 346.0, 347.0, 348.0, 349.0, 350.0, 351.0, 352.0, 355.0, 356.0, 357.0, 358.0, 363.0, 364.0, 367.0, 368.0, 371.0, 372.0, 373.0, 376.0, 377.0, 380.0]"
Rename Class,BrillRule,TagRule,nltk/tbl/rule.py,,, class BrillRule was renamed to class TagRule ,d742956945043f5f88922505cdc05b5d9e587c24,,,,,,,
Inline Method,generate,generate_iter,nltk/parse/generate.py,,, The method generate_iter from the module nltk/parse/generate.py is inlined into method generate from the module nltk/parse/generate.py ,d7784cc454b6adb1e358c14491feb0690be88294,,,,,"(16,17)",29.0,"[27.0, 28.0, 29.0, 30.0, 32.0]"
Add Parameter,test,test,src/nltk/test/probability.py,467.0,466.0,['The parameters [ reload_module ] are added to the method test from the module src/nltk/test/probability.py'],d7c1581d5c233730fcaf170678f50c3c239f21b9,,,,,,,
Add Parameter,testsuite,testsuite,src/nltk/test/probability.py,462.0,461.0,['The parameters [ reload_module ] are added to the method testsuite from the module src/nltk/test/probability.py'],d7c1581d5c233730fcaf170678f50c3c239f21b9,,,,,,,
Change/Rename Parameter,postag,postag,nltk/tag/brill/demo/postagging.py,71.0,71.0,['The parameters [ rule_output ] of the method postag from the module nltk/tag/brill/demo/postagging.py are changed/renamed to [serialize_output]'],d831f2ee3713504d2545c077dba16799e38a16f3,,,,,,,
Add Parameter,__init__,__init__,nltk/stem/porter.py/PorterStemmer,120.0,86.0,['The parameters [ mode ] are added to the method __init__ from the module nltk/stem/porter.py in class PorterStemmer'],d8402e3f43ce3b7a3c7ecb45c3b8b1f75c7124e2,,,,,,,
Rename Method,_vowelinstem,_contains_vowel,nltk/stem/porter.py/PorterStemmer,214.0,201.0,['The method _vowelinstem from the module nltk/stem/porter.py in class PorterStemmer is renamed to _contains_vowel'],d8402e3f43ce3b7a3c7ecb45c3b8b1f75c7124e2,,,,,,,
Rename Method,_cons,_is_consonant,nltk/stem/porter.py/PorterStemmer,164.0,126.0,['The method _cons from the module nltk/stem/porter.py in class PorterStemmer is renamed to _is_consonant'],d8402e3f43ce3b7a3c7ecb45c3b8b1f75c7124e2,,,,,,,
Inline Method,stem,stem_word,nltk/stem/porter.py/PorterStemmer,,, The method stem_word from the module nltk/stem/porter.py in class PorterStemmer is inlined into method stem from the module nltk/stem/porter.py in class PorterStemmer ,d8402e3f43ce3b7a3c7ecb45c3b8b1f75c7124e2,,,,,"(631,652)",568.0,"[653.0, 656.0, 662.0, 665.0, 666.0, 667.0, 668.0, 669.0, 670.0, 673.0]"
Add Parameter,_edit_dist_step,_edit_dist_step,nltk/metrics/distance.py,37.0,37.0,['The parameters [ substitution_cost ] are added to the method _edit_dist_step from the module nltk/metrics/distance.py'],d94c1ba5f8a309cfed9107e4cba8b6df046aae35,,,,,,,
Add Parameter,edit_distance,edit_distance,nltk/metrics/distance.py,58.0,58.0,['The parameters [ substitution_cost ] are added to the method edit_distance from the module nltk/metrics/distance.py'],d94c1ba5f8a309cfed9107e4cba8b6df046aae35,,,,,,,
Remove Parameter,open,open,nltk/corpus/reader/api.py/CorpusReader,182.0,181.0,['The parameters [ sourced ] of the method open from the module nltk/corpus/reader/api.py in class CorpusReader is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Remove Parameter,paras,paras,nltk/corpus/reader/plaintext.py/PlaintextCorpusReader,104.0,100.0,['The parameters [ sourced ] of the method paras from the module nltk/corpus/reader/plaintext.py in class PlaintextCorpusReader is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Remove Parameter,raw,raw,nltk/corpus/reader/plaintext.py/PlaintextCorpusReader,67.0,67.0,['The parameters [ sourced ] of the method raw from the module nltk/corpus/reader/plaintext.py in class PlaintextCorpusReader is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Remove Parameter,sents,sents,nltk/corpus/reader/plaintext.py/PlaintextCorpusReader,88.0,86.0,['The parameters [ sourced ] of the method sents from the module nltk/corpus/reader/plaintext.py in class PlaintextCorpusReader is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Remove Parameter,words,words,nltk/corpus/reader/plaintext.py/PlaintextCorpusReader,76.0,76.0,['The parameters [ sourced ] of the method words from the module nltk/corpus/reader/plaintext.py in class PlaintextCorpusReader is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Remove Parameter,__init__,__init__,nltk/corpus/reader/util.py/StreamBackedCorpusView,127.0,126.0,['The parameters [ source ] of the method __init__ from the module nltk/corpus/reader/util.py in class StreamBackedCorpusView is/are removed'],d9a5532b7ea55128a525198274d9975b33e3e98d,,,,,,,
Rename Class,Tag,Pos,nltk/tag/brill/application/postagging.py,,, class Tag was renamed to class Pos ,d9bf33cb7ee842e5f58077440a4c47f81df39247,,,,,,,
Add Parameter,extract,extract,nltk/align/phrase_based.py,91.0,9.0,['The parameters [ alignment e_aligned f_aligned srctext trgtext srclen trglen ] are added to the method extract from the module nltk/align/phrase_based.py'],da0295b4654cd1ba451aabd11210c86142d97d12,,,,,,,
Rename Method,batch_probdist,batch_prob_classify,nltk/classify/api.py/ClassifierI,86.0,87.0,['The method batch_probdist from the module nltk/classify/api.py in class ClassifierI is renamed to batch_prob_classify'],da7e05fd61daa2a69d78e6193bc0a153c5b73630,,,,,,,
Rename Method,probdist,prob_classify,nltk/classify/api.py/ClassifierI,64.0,65.0,['The method probdist from the module nltk/classify/api.py in class ClassifierI is renamed to prob_classify'],da7e05fd61daa2a69d78e6193bc0a153c5b73630,,,,,,,
Rename Method,batch_probdist,batch_prob_classify,nltk/classify/api.py/MultiClassifierI,150.0,160.0,['The method batch_probdist from the module nltk/classify/api.py in class MultiClassifierI is renamed to batch_prob_classify'],da7e05fd61daa2a69d78e6193bc0a153c5b73630,,,,,,,
Rename Method,probdist,prob_classify,nltk/classify/api.py/MultiClassifierI,128.0,138.0,['The method probdist from the module nltk/classify/api.py in class MultiClassifierI is renamed to prob_classify'],da7e05fd61daa2a69d78e6193bc0a153c5b73630,,,,,,,
Add Parameter,pretty_print,pretty_print,nltk/tree.py/Tree,688.0,688.0,['The parameters [ stream ] are added to the method pretty_print from the module nltk/tree.py in class Tree'],dac4274b1a73d039994871f1fbddc0fb983aa9ba,,,,,,,
Add Parameter,edit_distance,edit_distance,nltk/metrics/distance.py,40.0,57.0,['The parameters [ transpositions ] are added to the method edit_distance from the module nltk/metrics/distance.py'],db1699aaf59f73da2434c6745d31540a4db4e59d,,,,,,,
Remove Parameter,extract_fields,extract_fields,nltk/twitter/util.py,20.0,20.0,['The parameters [ encoding ] of the method extract_fields from the module nltk/twitter/util.py is/are removed'],db1bb56dd56ed87fb53a647d1c4ebb8191aec9c4,,,,,,,
Change/Rename Parameter,json2csv,json2csv,nltk/twitter/util.py,31.0,31.0,['The parameters [ verbose ] of the method json2csv from the module nltk/twitter/util.py are changed/renamed to [encoding]'],db1bb56dd56ed87fb53a647d1c4ebb8191aec9c4,,,,,,,
Add Parameter,__init__,__init__,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py/Attribute,13.0,13.0,['The parameters [ index ] are added to the method __init__ from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/attribute.py in class Attribute'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Remove Parameter,__init__,__init__,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/decisionstump.py/DecisionStump,11.0,13.0,['The parameters [ index ] of the method __init__ from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/decisionstump.py in class DecisionStump is/are removed'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,setClass,set_klass,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/instance.py/TestInstance,65.0,68.0,['The method setClass from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/instance.py in class TestInstance is renamed to set_klass'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,valuesWith0Count,dictionary_of_values,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py/Klass,24.0,24.0,['The method valuesWith0Count from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/klass.py in class Klass is renamed to dictionary_of_values'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Change/Rename Parameter,__minimumError,__minimumError,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/oner.py/OneRTrainingInstances,49.0,48.0,['The parameters [ decisionStumps ] of the method __minimumError from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/oner.py in class OneRTrainingInstances are changed/renamed to [decision_stumps]'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,bestDecisionStump,best_decision_stump,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/oner.py/OneRTrainingInstances,42.0,41.0,['The method bestDecisionStump from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier/oner.py in class OneRTrainingInstances is renamed to best_decision_stump'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Extract Method,test_error_count,__update_stump,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/decisionstumptests.py/DecisionStumpTestCase,,, The method __update_stump from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/decisionstumptests.py in class DecisionStumpTestCase is extracted from method test_error_count from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/decisionstumptests.py in class DecisionStumpTestCase ,dbef5143d934f1dddde4260030918219be4a29c3,,,,,"(34,33)",38.0,[37.0]
Rename Method,testCannotSetClassInTrainingInstance,test_cannot_set_class_in_training_instance,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,33.0,33.0,['The method testCannotSetClassInTrainingInstance from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_cannot_set_class_in_training_instance'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testClassesCanBeSetOnGoldInstance,test_classes_can_be_set_on_gold_instance,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,58.0,58.0,['The method testClassesCanBeSetOnGoldInstance from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_classes_can_be_set_on_gold_instance'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testValidateAndCreateInstance,test_create_n_validate_instance,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,16.0,16.0,['The method testValidateAndCreateInstance from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_create_n_validate_instance'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testGoldInstanceCreatesClass,test_gold_instance_creates_class,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,50.0,50.0,['The method testGoldInstanceCreatesClass from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_gold_instance_creates_class'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testShouldBeAbleToSetClassOnTestInstance,test_should_be_able_to_set_class_on_test_instance,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,41.0,41.0,['The method testShouldBeAbleToSetClassOnTestInstance from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_should_be_able_to_set_class_on_test_instance'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testStringRepresentation,test_string_representation,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,66.0,66.0,['The method testStringRepresentation from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_string_representation'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testTestInstanceHasOnlyAttributesAndNoneAsClass,test_test_instance_has_only_attributes_and_none_as_class,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,28.0,28.0,['The method testTestInstanceHasOnlyAttributesAndNoneAsClass from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_test_instance_has_only_attributes_and_none_as_class'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testTrainingInstanceHasClassAndAttributes,test_training_instance_has_class_and_attributes,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py/InstanceTestCase,23.0,23.0,['The method testTrainingInstanceHasClassAndAttributes from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/instancetests.py in class InstanceTestCase is renamed to test_training_instance_has_class_and_attributes'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testClassifiesTestWithStump,test_classifies_test_with_stump,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/onertests.py/OneRTestCase,26.0,26.0,['The method testClassifiesTestWithStump from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/onertests.py in class OneRTestCase is renamed to test_classifies_test_with_stump'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
Rename Method,testCreatesDecisionStumpsForEachAttribute,test_creates_decision_stumps_for_each_attribute,nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/onertests.py/OneRTestCase,16.0,16.0,['The method testCreatesDecisionStumpsForEachAttribute from the module nltk_lite/contrib/classifier/nltk_lite_contrib/classifier_tests/onertests.py in class OneRTestCase is renamed to test_creates_decision_stumps_for_each_attribute'],dbef5143d934f1dddde4260030918219be4a29c3,,,,,,,
