Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,configure,configure,src/orion/core/worker/experiment.py/Experiment,359.0,361.0,['The parameters [ enable_branching ] are added to the method configure from the module src/orion/core/worker/experiment.py in class Experiment'],004e3b8899927767f2706a5de4389dba8497c321,,,,,,,
Remove Parameter,test_experiment_number_same_list_status,test_experiment_number_same_list_status,tests/functional/commands/test_status_command.py,96.0,96.0,['The parameters [ only_invalidalgo_experiments_db ] of the method test_experiment_number_same_list_status from the module tests/functional/commands/test_status_command.py is/are removed'],007e7fc7f77c16f6b1fa1a91c32ae439ab881f65,,,,,,,
Change/Rename Parameter,__init__,__init__,src/orion/core/io/database/mongodb.py/MongoDB,80.0,80.0,['The parameters [ server_timeout ] of the method __init__ from the module src/orion/core/io/database/mongodb.py in class MongoDB are changed/renamed to [serverSelectionTimeoutMS]'],009e0b084b490457eea9038bd999d6358cdba7e7,,,,,,,
Move Method,train_regressor,train_regressor,,,, method train_regressor from the module src/orion/analysis/lpi.py was moved to module src/orion/analysis/base.py ,0126aa56fee0ee53e3091101eebb2135b45cff64,src/orion/analysis/lpi.py,src/orion/analysis/base.py,31.0,77.0,,,
Move Method,to_numpy,to_numpy,,,, method to_numpy from the module src/orion/analysis/lpi.py was moved to module src/orion/analysis/base.py ,0126aa56fee0ee53e3091101eebb2135b45cff64,src/orion/analysis/lpi.py,src/orion/analysis/base.py,61.0,63.0,,,
Move Method,test_to_numpy,test_to_numpy,,,, method test_to_numpy from the module tests/unittests/analysis/test_lpi.py was moved to module tests/unittests/analysis/test_base.py ,0126aa56fee0ee53e3091101eebb2135b45cff64,tests/unittests/analysis/test_lpi.py,tests/unittests/analysis/test_base.py,63.0,115.0,,,
Remove Parameter,_check_cli_change,_check_cli_change,tests/functional/configuration/test_all_options.py/TestEVCConfig,1003.0,1039.0,['The parameters [ version ] of the method _check_cli_change from the module tests/functional/configuration/test_all_options.py in class TestEVCConfig is/are removed'],02294f2d68f5bf7969b2779d1c5907cc0d526a41,,,,,,,
Remove Parameter,_check_code_change,_check_code_change,tests/functional/configuration/test_all_options.py/TestEVCConfig,1032.0,1066.0,['The parameters [ version ] of the method _check_code_change from the module tests/functional/configuration/test_all_options.py in class TestEVCConfig is/are removed'],02294f2d68f5bf7969b2779d1c5907cc0d526a41,,,,,,,
Remove Parameter,_check_non_monitored_arguments,_check_non_monitored_arguments,tests/functional/configuration/test_all_options.py/TestEVCConfig,1018.0,1055.0,['The parameters [ version ] of the method _check_non_monitored_arguments from the module tests/functional/configuration/test_all_options.py in class TestEVCConfig is/are removed'],02294f2d68f5bf7969b2779d1c5907cc0d526a41,,,,,,,
Remove Parameter,_check_script_config_change,_check_script_config_change,tests/functional/configuration/test_all_options.py/TestEVCConfig,1085.0,1120.0,['The parameters [ version ] of the method _check_script_config_change from the module tests/functional/configuration/test_all_options.py in class TestEVCConfig is/are removed'],02294f2d68f5bf7969b2779d1c5907cc0d526a41,,,,,,,
Rename Method,test_db,test_db_test,tests/functional/backward_compatibility/test_versions.py/TestBackwardCompatibility,137.0,137.0,['The method test_db from the module tests/functional/backward_compatibility/test_versions.py in class TestBackwardCompatibility is renamed to test_db_test'],025b3043475f0afd906fe90b823074713ccfd3df,,,,,,,
Remove Parameter,_execute,_execute,src/orion/core/cli/hunt.py,80.0,75.0,['The parameters [ cmdconfig ] of the method _execute from the module src/orion/core/cli/hunt.py is/are removed'],027a3c918d1acb19eb188d63f3b5da3b08aa695f,,,,,,,
Rename Method,fetch_config,set_metadata,src/orion/core/cli/hunt.py,57.0,56.0,['The method fetch_config from the module src/orion/core/cli/hunt.py is renamed to set_metadata'],027a3c918d1acb19eb188d63f3b5da3b08aa695f,,,,,,,
Rename Method,fetch_config,set_metadata,src/orion/core/cli/init_only.py,44.0,41.0,['The method fetch_config from the module src/orion/core/cli/init_only.py is renamed to set_metadata'],027a3c918d1acb19eb188d63f3b5da3b08aa695f,,,,,,,
Remove Parameter,_execute,_execute,src/orion/core/cli/insert.py,66.0,58.0,['The parameters [ file_config ] of the method _execute from the module src/orion/core/cli/insert.py is/are removed'],027a3c918d1acb19eb188d63f3b5da3b08aa695f,,,,,,,
Rename Method,fetch_config,set_metadata,src/orion/core/cli/insert.py,51.0,47.0,['The method fetch_config from the module src/orion/core/cli/insert.py is renamed to set_metadata'],027a3c918d1acb19eb188d63f3b5da3b08aa695f,,,,,,,
Add Parameter,retrieve_benchmark,retrieve_benchmark,src/orion/serving/parameters.py,123.0,123.0,['The parameters [ storage ] are added to the method retrieve_benchmark from the module src/orion/serving/parameters.py'],028ff6a70332c257adef1433c533cda34c3d2c22,,,,,,,
Remove Parameter,workon,workon,src/orion/core/worker/__init__.py,77.0,77.0,['The parameters [ silent ] of the method workon from the module src/orion/core/worker/__init__.py is/are removed'],031c723cf562dd2eba889f3c762bdd8453a31c02,,,,,,,
Change/Rename Parameter,_get_best_ids,_get_best_ids,src/orion/plotting/backend_plotly.py,80.0,80.0,['The parameters [ df ] of the method _get_best_ids from the module src/orion/plotting/backend_plotly.py are changed/renamed to [dataframe]'],03dcf271c7fbdca75f92d17fa0fdbb84a5b5fffd,,,,,,,
Add Parameter,_extract_prior,_extract_prior,src/orion/core/io/orion_cmdline_parser.py/OrionCmdlineParser,229.0,225.0,['The parameters [ key ] are added to the method _extract_prior from the module src/orion/core/io/orion_cmdline_parser.py in class OrionCmdlineParser'],03e27546f6c37de940b99ecae5fa1be7fbbf3d76,,,,,,,
Add Parameter,test_demo_four_workers,test_demo_four_workers,tests/functional/demo/test_demo.py,247.0,278.0,['The parameters [ tmp_path ] are added to the method test_demo_four_workers from the module tests/functional/demo/test_demo.py'],0431fee5a3f24dc7d9d8de72b4801b7a0b921784,,,,,,,
Rename Method,test_version_experiment,test_specific_version,tests/unittests/serving/test_experiments_endpoint.py/TestItem,139.0,139.0,['The method test_version_experiment from the module tests/unittests/serving/test_experiments_endpoint.py in class TestItem is renamed to test_specific_version'],0487170de6a59664ebfa41b3cc632f90f21a814f,,,,,,,
Extract Method,reserve_trial,fetch_trials,src/orion/core/worker/experiment.py/Experiment,,, The method fetch_trials from the module src/orion/core/worker/experiment.py in class Experiment is extracted from method reserve_trial from the module src/orion/core/worker/experiment.py in class Experiment ,04939e564f043dd791301af97b2fa804082bc83e,,,,,"(142,190)",144.0,[159.0]
Rename Method,delayed_expception,delayed_exception,src/orion/client/runner.py,118.0,118.0,['The method delayed_expception from the module src/orion/client/runner.py is renamed to delayed_exception'],04eb5e846050edb76f717b5c837eda9a14b295c7,,,,,,,
Remove Parameter,__init__,__init__,src/orion/algo/tpe.py/GMMSampler,455.0,455.0,['The parameters [ is_log ] of the method __init__ from the module src/orion/algo/tpe.py in class GMMSampler is/are removed'],055d9009d9a337276c1d9b2a25a09378be873347,,,,,,,
Add Parameter,__init__,__init__,src/orion/core/io/database/mongodb.py/MongoDB,80.0,80.0,['The parameters [ server_timeout ] are added to the method __init__ from the module src/orion/core/io/database/mongodb.py in class MongoDB'],05c1c2739467a81b3d2b5e66a532b9282f1bec72,,,,,,,
Add Parameter,fetch_trials,fetch_trials,src/orion/storage/track.py/Track,617.0,617.0,['The parameters [ where ] are added to the method fetch_trials from the module src/orion/storage/track.py in class Track'],05cb9508a1281d02de8009fe1d333a26670fe966,,,,,,,
Add Parameter,regrets,regrets,src/orion/plotting/backend_plotly.py,862.0,629.0,['The parameters [ build_frame_fn return_var title ] are added to the method regrets from the module src/orion/plotting/backend_plotly.py'],060b74782dd90141c152f2aa434964c241e46b38,,,,,,,
Rename Method,parent_new_config,parent_config,tests/unittests/core/evc/conftest.py,9.0,10.0,['The method parent_new_config from the module tests/unittests/core/evc/conftest.py is renamed to parent_config'],0656c173adc4d855eac59c4616b862c2dd7a3978,,,,,,,
Rename Method,test_update,test_algo_observe_completed,tests/unittests/core/test_producer.py,29.0,29.0,['The method test_update from the module tests/unittests/core/test_producer.py is renamed to test_algo_observe_completed'],06a1640f967c654f2d0d7911ccab22208860ce43,,,,,,,
Add Parameter,test_remove_many_default,test_remove_many_default,tests/core/unittests/mongodb_test.py/TestRemove,181.0,197.0,['The parameters [ exp_config ] are added to the method test_remove_many_default from the module tests/core/unittests/mongodb_test.py in class TestRemove'],06cd8cc268d43ff6114cec83cd6550ef6222fe3f,,,,,,,
Extract Method,build_view_from,setup_database,src/orion/core/io/experiment_builder.py/ExperimentBuilder,,, The method setup_database from the module src/orion/core/io/experiment_builder.py in class ExperimentBuilder is extracted from method build_view_from from the module src/orion/core/io/experiment_builder.py in class ExperimentBuilder ,0788f45147466d61af9b79080559e6d905aa4a80,,,,,"(192,192)",271.0,"[205.0, 206.0, 208.0, 209.0, 212.0, 213.0, 214.0]"
Add Parameter,__init__,__init__,src/orion/core/worker/transformer.py/Compose,93.0,107.0,['The parameters [ base_domain_type ] are added to the method __init__ from the module src/orion/core/worker/transformer.py in class Compose'],0856be5d3d51d80a930f5420a58426ff249e7079,,,,,,,
Move Method,setup_storage,setup_storage,,,, method setup_storage from the module src/orion/core/io/experiment_builder.py was moved to module src/orion/storage/base.py ,09a7a008fbd76bc914834900ea51120dbc3daee5,src/orion/core/io/experiment_builder.py,src/orion/storage/base.py,509.0,259.0,,,
Extract Method,observe,register,src/orion/algo/base.py/BaseAlgorithm,,, The method register from the module src/orion/algo/base.py in class BaseAlgorithm is extracted from method observe from the module src/orion/algo/base.py in class BaseAlgorithm ,09e356c4c98f5e05320feef6acc158e7553c414e,,,,,"(237,237)",265.0,[263.0]
Rename Method,_check_for_children,_check_for_greater_versions,src/orion/core/evc/conflicts.py/ExperimentNameResolution,1606.0,1606.0,['The method _check_for_children from the module src/orion/core/evc/conflicts.py in class ExperimentNameResolution is renamed to _check_for_greater_versions'],0b3428ad5039084d5fb9805c2059ab17231ae9da,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Transformer,120.0,193.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Transformer'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Identity,155.0,234.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Identity'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Compose,195.0,276.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Compose'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Reverse,246.0,328.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Reverse'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Precision,286.0,369.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Precision'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Quantize,312.0,396.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Quantize'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Enumerate,343.0,428.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Enumerate'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/OneHotEncode,386.0,472.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class OneHotEncode'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/Linearize,437.0,524.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class Linearize'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,reverse,reverse,src/orion/core/worker/transformer.py/TransformedDimension,461.0,589.0,['The parameters [ index ] are added to the method reverse from the module src/orion/core/worker/transformer.py in class TransformedDimension'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,space_each_type,space_each_type,tests/unittests/core/test_transformer.py,743.0,963.0,['The parameters [ dim3 ] are added to the method space_each_type from the module tests/unittests/core/test_transformer.py'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Add Parameter,tspace,tspace,tests/unittests/core/test_transformer.py,714.0,854.0,['The parameters [ space ] are added to the method tspace from the module tests/unittests/core/test_transformer.py'],0b5cbdb385dd17ffced9ae117126c8f24dd71640,,,,,,,
Change/Rename Parameter,init_full_x,init_full_x,tests/functional/branching/test_branching.py,20.0,20.0,['The parameters [ create_db_instance ] of the method init_full_x from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,test_branch_from_selected_version,test_branch_from_selected_version,tests/functional/branching/test_branching.py,1067.0,1067.0,['The parameters [ create_db_instance ] of the method test_branch_from_selected_version from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,test_init_check_increment_w_children,test_init_check_increment_w_children,tests/functional/branching/test_branching.py,1048.0,1048.0,['The parameters [ create_db_instance ] of the method test_init_check_increment_w_children from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,test_init_w_version_from_exp_wout_child,test_init_w_version_from_exp_wout_child,tests/functional/branching/test_branching.py,1010.0,1010.0,['The parameters [ create_db_instance ] of the method test_init_w_version_from_exp_wout_child from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,test_init_w_version_from_parent_w_children,test_init_w_version_from_parent_w_children,tests/functional/branching/test_branching.py,987.0,987.0,['The parameters [ create_db_instance ] of the method test_init_w_version_from_parent_w_children from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,test_init_w_version_gt_max,test_init_w_version_gt_max,tests/functional/branching/test_branching.py,1029.0,1029.0,['The parameters [ create_db_instance ] of the method test_init_w_version_gt_max from the module tests/functional/branching/test_branching.py are changed/renamed to [setup_pickleddb_database]'],0bb0c5e16d5e8dca5a65df5284f33f529fe9ec14,,,,,,,
Change/Rename Parameter,control_randomness,control_randomness,src/orion/core/utils/random_state.py,90.0,90.0,['The parameters [ has_random_state ] of the method control_randomness from the module src/orion/core/utils/random_state.py are changed/renamed to [object_with_random_state]'],0c125646cf87f3385f6f0356fd85aed8023fc00e,,,,,,,
Add Parameter,workon,workon,src/orion/core/worker/__init__.py,77.0,77.0,['The parameters [ silent ] are added to the method workon from the module src/orion/core/worker/__init__.py'],0c814a7b1a05baa56b35dda425fc1507fd14937f,,,,,,,
Add Parameter,__init__,__init__,src/orion/core/io/experiment_branch_builder.py/Conflict,40.0,50.0,['The parameters [ expression ] are added to the method __init__ from the module src/orion/core/io/experiment_branch_builder.py in class Conflict'],0cfb76908161efa8ccb45c412a54e043c6223c5b,,,,,,,
Rename Method,create_adaptors,create_adapters,src/orion/core/io/experiment_branch_builder.py/ExperimentBranchBuilder,260.0,277.0,['The method create_adaptors from the module src/orion/core/io/experiment_branch_builder.py in class ExperimentBranchBuilder is renamed to create_adapters'],0cfb76908161efa8ccb45c412a54e043c6223c5b,,,,,,,
Add Parameter,generate_trials,generate_trials,src/orion/testing/__init__.py,29.0,56.0,['The parameters [ max_attemtps ] are added to the method generate_trials from the module src/orion/testing/__init__.py'],0d5f6e7d6c76413fad30bb3f7de0eaca8071e231,,,,,,,
Rename Method,test_suggest_non_existing_parents,test_suggest_nonexistent_parents,tests/unittests/core/test_primary_algo.py/TestRegistration,384.0,384.0,['The method test_suggest_non_existing_parents from the module tests/unittests/core/test_primary_algo.py in class TestRegistration is renamed to test_suggest_nonexistent_parents'],0d612bd8f946773fd5d5e28ae05e7315fbce8e27,,,,,,,
Rename Method,init_full_x_ignore_code_change_cli,init_full_x_ignore_code_change,tests/functional/branching/test_branching.py,184.0,184.0,['The method init_full_x_ignore_code_change_cli from the module tests/functional/branching/test_branching.py is renamed to init_full_x_ignore_code_change'],0f4967908b06568203993a5d7254eb2a09929c73,,,,,,,
Rename Method,infer_config,infer_config_and_db,src/metaopt/cli.py,35.0,34.0,['The method infer_config from the module src/metaopt/cli.py is renamed to infer_config_and_db'],1031228c02cf571d65da67472b6abe281f04544f,,,,,,,
Rename Class,TestBracket,TestHyperbandBracket,tests/unittests/algo/test_hyperband.py,,, class TestBracket was renamed to class TestHyperbandBracket ,109f75d534f4757dc36adbedb02a71ce119add69,,,,,,,
Change/Rename Parameter,broken_refers,broken_refers,tests/functional/commands/conftest.py,144.0,125.0,['The parameters [ pdatabase ] of the method broken_refers from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,ensure_deterministic_id,ensure_deterministic_id,tests/functional/commands/conftest.py,60.0,41.0,['The parameters [ db_instance ] of the method ensure_deterministic_id from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,one_experiment,one_experiment,tests/functional/commands/conftest.py,77.0,58.0,['The parameters [ pdatabase ] of the method one_experiment from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_branch_same_name,three_experiments_branch_same_name,tests/functional/commands/conftest.py,371.0,352.0,['The parameters [ pdatabase ] of the method three_experiments_branch_same_name from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_family,three_experiments_family,tests/functional/commands/conftest.py,253.0,234.0,['The parameters [ pdatabase ] of the method three_experiments_family from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_family_branch,three_experiments_family_branch,tests/functional/commands/conftest.py,288.0,269.0,['The parameters [ pdatabase ] of the method three_experiments_family_branch from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_family_same_name,three_experiments_family_same_name,tests/functional/commands/conftest.py,348.0,329.0,['The parameters [ pdatabase ] of the method three_experiments_family_same_name from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_same_name,three_experiments_same_name,tests/functional/commands/conftest.py,393.0,374.0,['The parameters [ pdatabase ] of the method three_experiments_same_name from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,three_experiments_same_name_with_trials,three_experiments_same_name_with_trials,tests/functional/commands/conftest.py,411.0,392.0,['The parameters [ pdatabase ] of the method three_experiments_same_name_with_trials from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,two_experiments,two_experiments,tests/functional/commands/conftest.py,180.0,161.0,['The parameters [ pdatabase ] of the method two_experiments from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,two_experiments_same_name,two_experiments_same_name,tests/functional/commands/conftest.py,331.0,312.0,['The parameters [ pdatabase ] of the method two_experiments_same_name from the module tests/functional/commands/conftest.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,test_no_exp,test_no_exp,tests/functional/commands/test_db_set.py,15.0,15.0,['The parameters [ pdatabase ] of the method test_no_exp from the module tests/functional/commands/test_db_set.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Remove Parameter,test_operation_remove_fails,test_operation_remove_fails,tests/unittests/core/cli/test_checks.py,263.0,263.0,['The parameters [ pdatabase ] of the method test_operation_remove_fails from the module tests/unittests/core/cli/test_checks.py is/are removed'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,test_name_experiment,test_name_experiment,tests/unittests/core/test_branch_config.py/TestResolutions,543.0,543.0,['The parameters [ pdatabase ] of the method test_name_experiment from the module tests/unittests/core/test_branch_config.py in class TestResolutions are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,test_name_experiment_name_change,test_name_experiment_name_change,tests/unittests/core/test_branch_config.py/TestResolutionsWithMarkers,971.0,969.0,['The parameters [ pdatabase ] of the method test_name_experiment_name_change from the module tests/unittests/core/test_branch_config.py in class TestResolutionsWithMarkers are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,test_name_experiment_version_update,test_name_experiment_version_update,tests/unittests/core/test_branch_config.py/TestResolutionsWithMarkers,949.0,949.0,['The parameters [ pdatabase ] of the method test_name_experiment_version_update from the module tests/unittests/core/test_branch_config.py in class TestResolutionsWithMarkers are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Change/Rename Parameter,child_config,child_config,tests/unittests/core/test_branch_config.py,96.0,96.0,['The parameters [ pdatabase ] of the method child_config from the module tests/unittests/core/test_branch_config.py are changed/renamed to [storage]'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Remove Parameter,cl_config,cl_config,tests/unittests/core/test_branch_config.py,198.0,198.0,['The parameters [ pdatabase ] of the method cl_config from the module tests/unittests/core/test_branch_config.py is/are removed'],10e0126410911a99c7b232a16571823744435663,,,,,,,
Move Method,on_error,on_error,,,, method on_error from the module src/orion/core/worker/__init__.py was moved to module src/orion/core/cli/hunt.py ,10e7b088be555f9bc26a4f283c71ea0479dbfd42,src/orion/core/worker/__init__.py,src/orion/core/cli/hunt.py,54.0,114.0,,,
Move Method,workon,workon,,,, method workon from the module src/orion/core/worker/__init__.py was moved to module src/orion/core/cli/hunt.py ,10e7b088be555f9bc26a4f283c71ea0479dbfd42,src/orion/core/worker/__init__.py,src/orion/core/cli/hunt.py,63.0,122.0,,,
Rename Method,test_name_property,test_hash_name_property,tests/unittests/core/test_trial.py/TestTrial,169.0,169.0,['The method test_name_property from the module tests/unittests/core/test_trial.py in class TestTrial is renamed to test_hash_name_property'],113cb49753de48b1f0d599d45c32660a416f3aab,,,,,,,
Remove Parameter,test_experiments_parallel,test_experiments_parallel,tests/unittests/benchmark/test_benchmark_client.py/TestCreateBenchmark,327.0,328.0,['The parameters [ benchmark_algorithms experiment_config ] of the method test_experiments_parallel from the module tests/unittests/benchmark/test_benchmark_client.py in class TestCreateBenchmark is/are removed'],116a5090a1714f367ee67dd70fd14b9f22e7b606,,,,,,,
Rename Method,get_arguments,get_defaults,src/orion/core/io/database/__init__.py/AbstractDB,269.0,269.0,['The method get_arguments from the module src/orion/core/io/database/__init__.py in class AbstractDB is renamed to get_defaults'],118fe7b62ef6127f8f306b74b00fb982cb50cec1,,,,,,,
Rename Method,get_arguments,get_defaults,src/orion/core/io/database/ephemeraldb.py/EphemeralDB,133.0,133.0,['The method get_arguments from the module src/orion/core/io/database/ephemeraldb.py in class EphemeralDB is renamed to get_defaults'],118fe7b62ef6127f8f306b74b00fb982cb50cec1,,,,,,,
Rename Method,get_arguments,get_defaults,src/orion/core/io/database/mongodb.py/MongoDB,334.0,334.0,['The method get_arguments from the module src/orion/core/io/database/mongodb.py in class MongoDB is renamed to get_defaults'],118fe7b62ef6127f8f306b74b00fb982cb50cec1,,,,,,,
Rename Method,get_arguments,get_defaults,src/orion/core/io/database/pickleddb.py/PickledDB,242.0,242.0,['The method get_arguments from the module src/orion/core/io/database/pickleddb.py in class PickledDB is renamed to get_defaults'],118fe7b62ef6127f8f306b74b00fb982cb50cec1,,,,,,,
Remove Parameter,suggest,suggest,src/orion/client/experiment.py/ExperimentClient,514.0,514.0,['The parameters [ timeout ] of the method suggest from the module src/orion/client/experiment.py in class ExperimentClient is/are removed'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Add Parameter,workon,workon,src/orion/client/experiment.py/ExperimentClient,668.0,663.0,['The parameters [ idle_timeout ] are added to the method workon from the module src/orion/client/experiment.py in class ExperimentClient'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Add Parameter,workon,workon,src/orion/core/cli/hunt.py,130.0,125.0,['The parameters [ idle_timeout ] are added to the method workon from the module src/orion/core/cli/hunt.py'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Remove Parameter,test_interrupt,test_interrupt,tests/functional/client/test_cli_client.py,13.0,14.0,['The parameters [ storage ] of the method test_interrupt from the module tests/functional/client/test_cli_client.py is/are removed'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Rename Method,optimize,submit,tests/unittests/benchmark/test_benchmark_client.py/TestCreateBenchmark,330.0,355.0,['The method optimize from the module tests/unittests/benchmark/test_benchmark_client.py in class TestCreateBenchmark is renamed to submit'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Rename Method,test_exceed_timeout,test_no_sample,tests/unittests/client/test_experiment_client.py/TestReservationFct,130.0,133.0,['The method test_exceed_timeout from the module tests/unittests/client/test_experiment_client.py in class TestReservationFct is renamed to test_no_sample'],132d0ef521d58568e14a35a1e362c51a11b47fb9,,,,,,,
Move Method,_handler,_handler,,,, method _handler from the module src/orion/core/cli/hunt.py was moved to module src/orion/core/utils/__init__.py ,132d0ef521d58568e14a35a1e362c51a11b47fb9,src/orion/core/cli/hunt.py,src/orion/core/utils/__init__.py,115.0,188.0,,,
Move Method,__exit__,__exit__,,,, method __exit__ from the module src/orion/executor/joblib_backend.py in class Joblib was moved to class SingleExecutor of module src/orion/executor/single_backend.py ,132d0ef521d58568e14a35a1e362c51a11b47fb9,src/orion/executor/joblib_backend.py/Joblib,src/orion/executor/single_backend.py/SingleExecutor,37.0,90.0,,,
Move Method,function,function,,,, method function from the module tests/functional/backward_compatibility/test_versions.py in class TestBackwardCompatibility was moved to module tests/functional/backward_compatibility/test_versions.py ,132d0ef521d58568e14a35a1e362c51a11b47fb9,tests/functional/backward_compatibility/test_versions.py/TestBackwardCompatibility,tests/functional/backward_compatibility/test_versions.py,338.0,27.0,,,
Rename Method,on_get_trials_for_experiment,on_get_trials_in_experiment,src/orion/serving/trials_resource.py/TrialsResource,36.0,36.0,['The method on_get_trials_for_experiment from the module src/orion/serving/trials_resource.py in class TrialsResource is renamed to on_get_trials_in_experiment'],146f167de119167edaf20d7b1021efceecc0ec43,,,,,,,
Rename Class,BaseParallelStrategy,ParallelStrategy,src/orion/core/worker/strategy.py,,, class BaseParallelStrategy was renamed to class ParallelStrategy ,14d52d24b49b9af30a9bbc2fa67976305ad8e026,,,,,,,
Add Parameter,test_interrupt_diff_code,test_interrupt_diff_code,tests/functional/client/test_cli_client.py,52.0,52.0,['The parameters [ storage ] are added to the method test_interrupt_diff_code from the module tests/functional/client/test_cli_client.py'],152f4f028dd147eb1a1d404a232639ce32247f66,,,,,,,
