Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Move Method,set_seed,set_seed,,,, method set_seed from the module vislogger/experiment/pytorchexperiment.py was moved to module vislogger/util/pytorchutils.py ,5a3fe1e97224ffffb37a933b1dbf7ec384649d97,,,,vislogger/experiment/pytorchexperiment.py,vislogger/util/pytorchutils.py,433.0,105.0
Add Parameter,__init__,__init__,vislogger/config.py/Config,10.0,10.0,['The parameters [ config update_from_argv ] are added to the method __init__ from the module vislogger/config.py in class Config'],5ac06ca948063d0dc3b202741e66bc29790a16ea,,,,,,,
Change/Rename Parameter,norm_range,norm_range,trixi/util/util.py,542.0,542.0,['The parameters [ range__ ] of the method norm_range from the module trixi/util/util.py are changed/renamed to [range_]'],5d371310044cfb0cfef8e46af79d3c98967ab239,,,,,,,
Change/Rename Parameter,np_make_grid,np_make_grid,trixi/util/util.py,489.0,489.0,['The parameters [ range_ ] of the method np_make_grid from the module trixi/util/util.py are changed/renamed to [range]'],5d371310044cfb0cfef8e46af79d3c98967ab239,,,,,,,
Add Parameter,save_result,save_result,trixi/logger/experiment/experimentlogger.py/ExperimentLogger,252.0,252.0,['The parameters [ encoder_cls ] are added to the method save_result from the module trixi/logger/experiment/experimentlogger.py in class ExperimentLogger'],5fa69290eaf0c0964e8b4b899cb6195a34179c3e,,,,,,,
Rename Method,experiment,experiment_,vislogger/experiment_browser/browser.py,140.0,158.0,['The method experiment from the module vislogger/experiment_browser/browser.py is renamed to experiment_'],635639dc4035e960f92e3876a47486b386c0f30e,,,,,,,
Add Parameter,__init__,__init__,vislogger/util.py/LogDict,277.0,257.0,['The parameters [ to_console ] are added to the method __init__ from the module vislogger/util.py in class LogDict'],684828445605b62b0c684fe1041da6a2e84fbda6,,,,,,,
Move Method,git_info,git_info,,,, method git_info from the module vislogger/util.py was moved to class SourcePacker of module vislogger/sourcepacker.py ,684828445605b62b0c684fe1041da6a2e84fbda6,,,,vislogger/util.py,vislogger/sourcepacker.py/SourcePacker,167.0,51.0
Change/Rename Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,175.0,175.0,['The parameters [ safe_checkpoint_every_epoch ] of the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment are changed/renamed to [save_checkpoint_every_epoch]'],68e3388405d4a960d479c4b7d80afd6c42851dbe,,,,,,,
Change/Rename Parameter,update_model,update_model,vislogger/util.py,216.0,217.0,['The parameters [ warnings ] of the method update_model from the module vislogger/util.py are changed/renamed to [do_warnings]'],69e89a237abcfc8b1fa2c4cfb99cf52812ae5ca9,,,,,,,
Add Parameter,__init__,__init__,vislogger/telegramlogger.py/TelegramLogger,11.0,18.0,['The parameters [ exp_name ] are added to the method __init__ from the module vislogger/telegramlogger.py in class TelegramLogger'],731b910e49c532044debd18791f59efb189694a1,,,,,,,
Add Parameter,add_result,add_result,trixi/experiment/pytorchexperiment.py/PytorchExperiment,548.0,549.0,['The parameters [ plot_running_mean ] are added to the method add_result from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],775f51f127558054f2be185710963355ac4b2879,,,,,,,
Add Parameter,__init__,__init__,trixi/util/util.py/ResultLogDict,330.0,330.0,['The parameters [ running_mean_length ] are added to the method __init__ from the module trixi/util/util.py in class ResultLogDict'],775f51f127558054f2be185710963355ac4b2879,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment_browser/experimentreader.py/ExperimentReader,19.0,19.0,['The parameters [ decode_config_clean_str ] are added to the method __init__ from the module trixi/experiment_browser/experimentreader.py in class ExperimentReader'],7b56cc2826990158e47247631cd68b8823e8c3cc,,,,,,,
Extract Method,get_pytorch_variables,get_pytorch_tensors,trixi/experiment/pytorchexperiment.py/PytorchExperiment,,, The method get_pytorch_tensors from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment is extracted from method get_pytorch_variables from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment ,864211746341ae75b1a5c1b551ee8411a430b2c9,"(368,416)",396.0,"[370.0, 371.0, 372.0, 373.0, 374.0, 375.0, 376.0]",,,,
Rename Method,end,_end_internal,trixi/experiment/pytorchexperiment.py/PytorchExperiment,443.0,443.0,['The method end from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment is renamed to _end_internal'],87f9a783a159eabd7a0a92d6b8971e0a84c8483a,,,,,,,
Rename Method,end_test,_end_test_internal,trixi/experiment/pytorchexperiment.py/PytorchExperiment,452.0,452.0,['The method end_test from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment is renamed to _end_test_internal'],87f9a783a159eabd7a0a92d6b8971e0a84c8483a,,,,,,,
Rename Method,_show_image,show_image,vislogger/telegramlogger.py/TelegramLogger,34.0,34.0,['The method _show_image from the module vislogger/telegramlogger.py in class TelegramLogger is renamed to show_image'],89a6c544a926cec1c9a93c0115376bea87fd367c,,,,,,,
Add Parameter,show_classification_metrics,show_classification_metrics,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,451.0,450.0,['The parameters [ tag_name ] are added to the method show_classification_metrics from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger'],8a1c6f735b231f58f82a7dc897b16e7962398136,,,,,,,
Remove Parameter,__show_image_grid,__show_image_grid,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,233.0,245.0,['The parameters [ title ] of the method __show_image_grid from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger is/are removed'],93f5d36d2a0024913d98e476a3c086a3f19b093c,,,,,,,
Remove Parameter,show_image_grid,show_image_grid,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,214.0,214.0,['The parameters [ title ] of the method show_image_grid from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger is/are removed'],93f5d36d2a0024913d98e476a3c086a3f19b093c,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,59.0,59.0,['The parameters [ resume_reset_epochs ] are added to the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],96045706ad6309991cd1e07dc4ead7d72040e68b,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,171.0,173.0,['The parameters [ save_checkpoints_default ] are added to the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],98bd61d6507bf43fa169e227b5b4a0a909137e78,,,,,,,
Extract Method,__init__,_make_logger,trixi/experiment/pytorchexperiment.py/PytorchExperiment,,, The method _make_logger from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment is extracted from method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment ,9b8941d172b0b5ec4d62606c8376a320506a1ffd,"(175,175)",320.0,"[277.0, 278.0, 279.0, 280.0, 282.0, 284.0, 285.0, 286.0, 288.0, 289.0, 293.0, 295.0, 297.0, 298.0]",,,,
Change/Rename Parameter,show_image_grid,show_image_grid,vislogger/pytorchplotlogger.py/PytorchPlotLogger,106.0,138.0,['The parameters [ range ] of the method show_image_grid from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger are changed/renamed to [range_]'],9e449772c5f97f66c507cfe08b4d30b2b3a69316,,,,,,,
Extract Method,save_images_static,save_images_static,vislogger/pytorchplotlogger.py/PytorchPlotLogger,,, The method save_images_static from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is extracted from method save_images_static from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger ,9e449772c5f97f66c507cfe08b4d30b2b3a69316,"(59,77)",64.0,"[62.0, 63.0]",,,,
Move Method,load_last_checkpoint,load_last_checkpoint,,,, method load_last_checkpoint from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger was moved to class PytorchExperimentLogger of module vislogger/pytorchexperimentlogger.py ,9e449772c5f97f66c507cfe08b4d30b2b3a69316,,,,vislogger/pytorchplotlogger.py/PytorchPlotLogger,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,158.0,155.0
Change/Rename Parameter,plot_model_statistics,plot_model_statistics,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,38.0,38.0,['The parameters [ env_app ] of the method plot_model_statistics from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [env_appendix]'],a7d1a361e82ec5d3e2d7e77899fd9f90c26d1bd4,,,,,,,
Change/Rename Parameter,plot_model_statistics_grads,plot_model_statistics_grads,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,83.0,83.0,['The parameters [ env_app ] of the method plot_model_statistics_grads from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [env_appendix]'],a7d1a361e82ec5d3e2d7e77899fd9f90c26d1bd4,,,,,,,
Change/Rename Parameter,plot_model_statistics_weights,plot_model_statistics_weights,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,72.0,72.0,['The parameters [ env_app ] of the method plot_model_statistics_weights from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [env_appendix]'],a7d1a361e82ec5d3e2d7e77899fd9f90c26d1bd4,,,,,,,
Change/Rename Parameter,plot_mutliple_models_statistics_grads,plot_mutliple_models_statistics_grads,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,104.0,104.0,['The parameters [ env_app ] of the method plot_mutliple_models_statistics_grads from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [env_appendix]'],a7d1a361e82ec5d3e2d7e77899fd9f90c26d1bd4,,,,,,,
Change/Rename Parameter,plot_mutliple_models_statistics_weights,plot_mutliple_models_statistics_weights,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,94.0,94.0,['The parameters [ env_app ] of the method plot_mutliple_models_statistics_weights from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [env_appendix]'],a7d1a361e82ec5d3e2d7e77899fd9f90c26d1bd4,,,,,,,
Add Parameter,np_make_grid,np_make_grid,trixi/util/util.py,491.0,491.0,['The parameters [ standardize ] are added to the method np_make_grid from the module trixi/util/util.py'],aab305c71502559edb00dd9e63720393be17c14b,,,,,,,
Add Parameter,flat,flat,trixi/util/config.py/Config,338.0,337.0,['The parameters [ max_split_size ] are added to the method flat from the module trixi/util/config.py in class Config'],ae9bf139cec66bd868d74615c353b663cb82a3ac,,,,,,,
Change/Rename Parameter,show_barplot,show_barplot,vislogger/numpyfilelogger.py/NumpyFileLogger,34.0,34.0,['The parameters [ data ] of the method show_barplot from the module vislogger/numpyfilelogger.py in class NumpyFileLogger are changed/renamed to [array]'],b0105ef953c6f893364c2f945568c01ae9ea0702,,,,,,,
Remove Parameter,show_scatterplot,show_scatterplot,vislogger/numpyfilelogger.py/NumpyFileLogger,46.0,46.0,['The parameters [ y ] of the method show_scatterplot from the module vislogger/numpyfilelogger.py in class NumpyFileLogger is/are removed'],b0105ef953c6f893364c2f945568c01ae9ea0702,,,,,,,
Extract Method,show_barplot,show_lineplot,vislogger/numpyfilelogger.py/NumpyFileLogger,,, The method show_lineplot from the module vislogger/numpyfilelogger.py in class NumpyFileLogger is extracted from method show_barplot from the module vislogger/numpyfilelogger.py in class NumpyFileLogger ,b0105ef953c6f893364c2f945568c01ae9ea0702,"(34,40)",40.0,[36.0],,,,
Change/Rename Parameter,show_barplot,show_barplot,vislogger/numpyseabornlogger.py/NumpySeabornLogger,66.0,65.0,['The parameters [ data ] of the method show_barplot from the module vislogger/numpyseabornlogger.py in class NumpySeabornLogger are changed/renamed to [array]'],b0105ef953c6f893364c2f945568c01ae9ea0702,,,,,,,
Change/Rename Parameter,show_lineplot,show_lineplot,vislogger/numpyseabornlogger.py/NumpySeabornLogger,84.0,83.0,['The parameters [ x y ] of the method show_lineplot from the module vislogger/numpyseabornlogger.py in class NumpySeabornLogger are changed/renamed to [y_vals x_vals]'],b0105ef953c6f893364c2f945568c01ae9ea0702,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,132.0,132.0,['The parameters [ checkpoint_to_cpu use_vislogger vislogger_kwargs vislogger_c_freq use_explogger explogger_kwargs explogger_c_freq ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],b01580f67ac34a51e85b16b2fc9fb7e02603cd0c,,,,,,,
Remove Parameter,difference_dict,difference_dict,vislogger/config.py/Config,91.0,91.0,['The parameters [ other_config ] of the method difference_dict from the module vislogger/config.py in class Config is/are removed'],b0d57f374233d29d43a40c2a8d0cfd7b45c5e1e0,,,,,,,
Add Parameter,deepupdate,deepupdate,trixi/util/config.py/Config,43.0,48.0,['The parameters [ ignore ] are added to the method deepupdate from the module trixi/util/config.py in class Config'],b2356260111a565b5d247211e6f36854ba161ef9,,,,,,,
Add Parameter,update,update,trixi/util/config.py/Config,32.0,32.0,['The parameters [ ignore ] are added to the method update from the module trixi/util/config.py in class Config'],b2356260111a565b5d247211e6f36854ba161ef9,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,123.0,123.0,['The parameters [ port ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],b2d31bf25159e225db7da350e668ea7d65750c53,,,,,,,
Add Parameter,get_guided_image_gradient,get_guided_image_gradient,vislogger/pytorchutils.py,27.0,30.0,['The parameters [ abs ] are added to the method get_guided_image_gradient from the module vislogger/pytorchutils.py'],b89b35087b3e81b217502a92192dec94ad0169f0,,,,,,,
Add Parameter,get_vanilla_image_gradient,get_vanilla_image_gradient,vislogger/pytorchutils.py,8.0,8.0,['The parameters [ abs ] are added to the method get_vanilla_image_gradient from the module vislogger/pytorchutils.py'],b89b35087b3e81b217502a92192dec94ad0169f0,,,,,,,
Add Parameter,show_image_gradient,show_image_gradient,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,392.0,392.0,['The parameters [ abs ] are added to the method show_image_gradient from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger'],b89b35087b3e81b217502a92192dec94ad0169f0,,,,,,,
Remove Parameter,load_model,load_model,vislogger/pytorchfilelogger.py/PytorchFileLogger,156.0,191.0,['The parameters [ self ] of the method load_model from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Remove Parameter,load_model_from_dir,load_model_from_dir,vislogger/pytorchfilelogger.py/PytorchFileLogger,176.0,212.0,['The parameters [ self ] of the method load_model_from_dir from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Remove Parameter,name_and_iter_to_filename,name_and_iter_to_filename,vislogger/pytorchfilelogger.py/PytorchFileLogger,79.0,79.0,['The parameters [ self ] of the method name_and_iter_to_filename from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Remove Parameter,restore_best_checkpoint,restore_best_checkpoint,vislogger/pytorchfilelogger.py/PytorchFileLogger,259.0,307.0,['The parameters [ self ] of the method restore_best_checkpoint from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Remove Parameter,restore_checkpoint,restore_checkpoint,vislogger/pytorchfilelogger.py/PytorchFileLogger,214.0,260.0,['The parameters [ self ] of the method restore_checkpoint from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Remove Parameter,restore_lastest_checkpoint,restore_lastest_checkpoint,vislogger/pytorchfilelogger.py/PytorchFileLogger,244.0,291.0,['The parameters [ self ] of the method restore_lastest_checkpoint from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is/are removed'],c0fa61d545007d7f35c487d45cc03b85f4df00c1,,,,,,,
Extract Method,store_image,store_image_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_image_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_image from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(88,101)",89.0,"[91.0, 93.0, 94.0, 96.0, 97.0]",,,,
Extract Method,store_images,store_images_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_images_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_images from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(99,114)",107.0,"[102.0, 103.0]",,,,
Extract Method,store_image_grid,store_image_grid_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_image_grid_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_image_grid from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(106,135)",120.0,"[109.0, 111.0, 112.0, 113.0, 114.0, 116.0, 117.0]",,,,
Extract Method,store_model,store_model_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_model_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_model from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(138,174)",162.0,"[141.0, 143.0, 144.0, 147.0, 148.0]",,,,
Extract Method,store_models,store_models_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_models_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_models from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(150,186)",179.0,"[151.0, 153.0, 154.0]",,,,
Extract Method,store_checkpoint,store_checkpoint_static,vislogger/pytorchfilelogger.py/PytorchFileLogger,,, The method store_checkpoint_static from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger is extracted from method store_checkpoint from the module vislogger/pytorchfilelogger.py in class PytorchFileLogger ,c0fa61d545007d7f35c487d45cc03b85f4df00c1,"(205,256)",247.0,"[206.0, 207.0, 208.0, 210.0, 212.0]",,,,
Add Parameter,update_from_sys_argv,update_from_sys_argv,trixi/util/config.py,405.0,405.0,['The parameters [ warn ] are added to the method update_from_sys_argv from the module trixi/util/config.py'],c301a74bdaf10c3fc04f1d3f910ce4d7433de867,,,,,,,
Add Parameter,__init__,__init__,vislogger/experimentlogger.py/ExperimentLogger,20.0,26.0,['The parameters [ resume ] are added to the method __init__ from the module vislogger/experimentlogger.py in class ExperimentLogger'],c33c3aa063c8d44fa39a728d397f06d38a7f3b68,,,,,,,
Change/Rename Parameter,show_value,show_value,vislogger/experimentlogger.py/ExperimentLogger,70.0,77.0,['The parameters [ logger ] of the method show_value from the module vislogger/experimentlogger.py in class ExperimentLogger are changed/renamed to [file_format]'],c33c3aa063c8d44fa39a728d397f06d38a7f3b68,,,,,,,
Add Parameter,__init__,__init__,vislogger/filelogger.py/FileLogger,15.0,15.0,['The parameters [ default_stream_handler ] are added to the method __init__ from the module vislogger/filelogger.py in class FileLogger'],c33c3aa063c8d44fa39a728d397f06d38a7f3b68,,,,,,,
Add Parameter,__show_image_grid,__show_image_grid,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,215.0,216.0,['The parameters [ grid_kwargs ] are added to the method __show_image_grid from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger'],c33c3aa063c8d44fa39a728d397f06d38a7f3b68,,,,,,,
Add Parameter,show_image_grid,show_image_grid,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,201.0,201.0,['The parameters [ grid_kwargs ] are added to the method show_image_grid from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger'],c33c3aa063c8d44fa39a728d397f06d38a7f3b68,,,,,,,
Remove Parameter,plot_model_structure,plot_model_structure,vislogger/pytorchvisdomlogger.py/PytorchVisdomLogger,118.0,118.0,['The parameters [ input_size name use_cuda delete_tmp_on_close ] of the method plot_model_structure from the module vislogger/pytorchvisdomlogger.py in class PytorchVisdomLogger is/are removed'],c63076bb29678b03f594317e0b7e856072caddb4,,,,,,,
Add Parameter,save,save,trixi/experiment_browser/experimentreader.py/CombiExperimentReader,411.0,414.0,['The parameters [ target_dir ] are added to the method save from the module trixi/experiment_browser/experimentreader.py in class CombiExperimentReader'],c68b92ec47ea640fa05c8250af0248ef2a13b40f,,,,,,,
Rename Method,show_image,_show_image,vislogger/telegramlogger.py/TelegramLogger,32.0,34.0,['The method show_image from the module vislogger/telegramlogger.py in class TelegramLogger is renamed to _show_image'],c69ad3ff3ce2bc5b5d7bed6118f7fa8ac13a5abf,,,,,,,
Rename Method,difference_dict_static,difference_config_static,vislogger/config.py/Config,111.0,196.0,['The method difference_dict_static from the module vislogger/config.py in class Config is renamed to difference_config_static'],c7a8a3cbc90d0a42e3b0904d47f47fb74cd231c9,,,,,,,
Change/Rename Parameter,hasattr_not_none,hasattr_not_none,vislogger/config.py/Config,61.0,148.0,['The parameters [ str_ ] of the method hasattr_not_none from the module vislogger/config.py in class Config are changed/renamed to [key]'],c7a8a3cbc90d0a42e3b0904d47f47fb74cd231c9,,,,,,,
Remove Parameter,__show_text,__show_text,vislogger/numpyvisdomlogger.py/NumpyVisdomLogger,223.0,221.0,['The parameters [ title ] of the method __show_text from the module vislogger/numpyvisdomlogger.py in class NumpyVisdomLogger is/are removed'],c89e911e16e715b6cb05104cbf8e6f13203f22f1,,,,,,,
Remove Parameter,show_text,show_text,vislogger/numpyvisdomlogger.py/NumpyVisdomLogger,204.0,204.0,['The parameters [ title ] of the method show_text from the module vislogger/numpyvisdomlogger.py in class NumpyVisdomLogger is/are removed'],c89e911e16e715b6cb05104cbf8e6f13203f22f1,,,,,,,
Add Parameter,load,load,trixi/util/config.py/Config,177.0,177.0,['The parameters [ decoder_cls_ ] are added to the method load from the module trixi/util/config.py in class Config'],cefb1cc522f70ebb30b0feafeb9caf758d571eb0,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,164.0,164.0,['The parameters [ default_save_types ] are added to the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],d16217b7895b10ec57d31f932a8130f3eec5aecb,,,,,,,
Add Parameter,overview_,overview_,trixi/experiment_browser/browser.py,92.0,91.0,['The parameters [ base_dir ] are added to the method overview_ from the module trixi/experiment_browser/browser.py'],d222dbddf5474a184bb8e2475de2d2e185754615,,,,,,,
Add Parameter,process_base_dir,process_base_dir,trixi/experiment_browser/dataprocessing.py,30.0,32.0,['The parameters [ view_dir ] are added to the method process_base_dir from the module trixi/experiment_browser/dataprocessing.py'],d222dbddf5474a184bb8e2475de2d2e185754615,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,136.0,137.0,['The parameters [ append_rnd_to_name ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],d343f18a528063277dfa5a6b7a47b403a974c44e,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,59.0,59.0,['The parameters [ safe_checkpoint_every_epoch ] are added to the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],d680e254a809a730fd6ace696673f26b947d68db,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,123.0,123.0,['The parameters [ resume_save_types ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],d683cf202a8a2fe8079e5d21c9369a7622684e44,,,,,,,
Add Parameter,__init__,__init__,vislogger/filelogger.py/FileLogger,70.0,70.0,['The parameters [ folder_format ] are added to the method __init__ from the module vislogger/filelogger.py in class FileLogger'],d9fd4bdb16935ac2b5c06062ade97ff79a8d250f,,,,,,,
Add Parameter,make_log_folder,make_log_folder,vislogger/filelogger.py/FileLogger,95.0,95.0,['The parameters [ folder_format ] are added to the method make_log_folder from the module vislogger/filelogger.py in class FileLogger'],d9fd4bdb16935ac2b5c06062ade97ff79a8d250f,,,,,,,
Add Parameter,save_checkpoint_static,save_checkpoint_static,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,77.0,77.0,['The parameters [ move_to_cpu ] are added to the method save_checkpoint_static from the module vislogger/pytorchexperimentlogger.py in class PytorchExperimentLogger'],db9c1e5c26e365fe4c68a0760bf6681f9138cf55,,,,,,,
Rename Method,store_dict,save_dict,vislogger/experimentlogger.py/ExperimentLogger,100.0,100.0,['The method store_dict from the module vislogger/experimentlogger.py in class ExperimentLogger is renamed to save_dict'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,store_numpy_data,save_numpy_data,vislogger/experimentlogger.py/ExperimentLogger,115.0,115.0,['The method store_numpy_data from the module vislogger/experimentlogger.py in class ExperimentLogger is renamed to save_numpy_data'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,store_pickle,save_pickle,vislogger/experimentlogger.py/ExperimentLogger,130.0,130.0,['The method store_pickle from the module vislogger/experimentlogger.py in class ExperimentLogger is renamed to save_pickle'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Remove Parameter,save_model_static,save_model_static,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,28.0,28.0,['The parameters [ n_iter prefix iter_format ] of the method save_model_static from the module vislogger/pytorchexperimentlogger.py in class PytorchExperimentLogger is/are removed'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,get_store_checkpoint_fn,get_save_checkpoint_fn,vislogger/pytorchplotlogger.py/PytorchPlotLogger,148.0,148.0,['The method get_store_checkpoint_fn from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to get_save_checkpoint_fn'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,restore_best_checkpoint,load_best_checkpoint,vislogger/pytorchplotlogger.py/PytorchPlotLogger,174.0,174.0,['The method restore_best_checkpoint from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to load_best_checkpoint'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,restore_checkpoint,load_checkpoint,vislogger/pytorchplotlogger.py/PytorchPlotLogger,127.0,127.0,['The method restore_checkpoint from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to load_checkpoint'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,restore_lastest_checkpoint,load_last_checkpoint,vislogger/pytorchplotlogger.py/PytorchPlotLogger,158.0,158.0,['The method restore_lastest_checkpoint from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to load_last_checkpoint'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,store_checkpoint,save_checkpoint,vislogger/pytorchplotlogger.py/PytorchPlotLogger,123.0,123.0,['The method store_checkpoint from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to save_checkpoint'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,store_checkpoint_static,save_checkpoint_static,vislogger/pytorchplotlogger.py/PytorchPlotLogger,114.0,114.0,['The method store_checkpoint_static from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to save_checkpoint_static'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
Rename Method,store_image,save_image,vislogger/pytorchplotlogger.py/PytorchPlotLogger,53.0,53.0,['The method store_image from the module vislogger/pytorchplotlogger.py in class PytorchPlotLogger is renamed to save_image'],dde9b318591520dc20af16cbec2a98aa9a28643c,,,,,,,
