Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,create_image,create_image,examples/checkboxes.py,11,11,['The parameters [ a ] are added to the method create_image from the module examples/checkboxes.py'],3245eac97d46709a3bd299621abb9f81d9b48006,,,,,,,
Remove Parameter,open,open,lib/streamlit/proxy/ClientWebSocket.py/ClientWebSocket,29,29,['The parameters [ local_id ] of the method open from the module lib/streamlit/proxy/ClientWebSocket.py in class ClientWebSocket is/are removed'],32696419eef9703028afbf8c4c3a1bbeccc63161,,,,,,,
Rename Method,_enqueue_file_change_message,_create_file_change_message,lib/streamlit/app_session.py/AppSession,375,408,['The method _enqueue_file_change_message from the module lib/streamlit/app_session.py in class AppSession is renamed to _create_file_change_message'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Rename Method,_enqueue_new_session_message,_create_new_session_message,lib/streamlit/app_session.py/AppSession,381,414,['The method _enqueue_new_session_message from the module lib/streamlit/app_session.py in class AppSession is renamed to _create_new_session_message'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Rename Method,_enqueue_script_finished_message,_create_script_finished_message,lib/streamlit/app_session.py/AppSession,412,446,['The method _enqueue_script_finished_message from the module lib/streamlit/app_session.py in class AppSession is renamed to _create_script_finished_message'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Rename Method,_enqueue_session_state_changed_message,_create_session_state_changed_message,lib/streamlit/app_session.py/AppSession,367,399,['The method _enqueue_session_state_changed_message from the module lib/streamlit/app_session.py in class AppSession is renamed to _create_session_state_changed_message'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Rename Method,enqueue,_enqueue_forward_msg,lib/streamlit/app_session.py/AppSession,177,178,['The method enqueue from the module lib/streamlit/app_session.py in class AppSession is renamed to _enqueue_forward_msg'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Remove Parameter,__init__,__init__,lib/streamlit/script_runner.py/ScriptRunner,82,90,['The parameters [ enqueue_forward_msg ] of the method __init__ from the module lib/streamlit/script_runner.py in class ScriptRunner is/are removed'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Rename Method,_enqueue,_enqueue_forward_msg,lib/streamlit/script_runner.py/ScriptRunner,259,265,['The method _enqueue from the module lib/streamlit/script_runner.py in class ScriptRunner is renamed to _enqueue_forward_msg'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
Remove Parameter,test_enqueue_new_session_message,test_enqueue_new_session_message,lib/tests/streamlit/app_session_test.py/AppSessionScriptEventTest,136,139,['The parameters [ patched_config ] of the method test_enqueue_new_session_message from the module lib/tests/streamlit/app_session_test.py in class AppSessionScriptEventTest is/are removed'],3326118e83ffe87623ea440d0ead245f21106a27,,,,,,,
